"Dist Code","Year","State Code","State Name","Dist Name","RICE HARVEST PRICE (Rs per Quintal)","PADDY HARVEST PRICE (Rs per Quintal)","WHEAT HARVEST PRICE (Rs per Quintal)","SORGHUM HARVEST PRICE (Rs per Quintal)","PEARL MILLET HARVEST PRICE (Rs per Quintal)","MAIZE HARVEST PRICE (Rs per Quintal)","FINGER MILLET HARVEST PRICE (Rs per Quintal)","BARLEY HARVEST PRICE (Rs per Quintal)","CHICKPEA HARVEST PRICE (Rs per Quintal)","PIGEONPEA HARVEST PRICE (Rs per Quintal)","GROUNDNUT HARVEST PRICE (Rs per Quintal)","SEASMUM HARVEST PRICE (Rs per Quintal)","RAPE AND MUSTARD HARVEST PRICE (Rs per Quintal)","CASTOR HARVEST PRICE (Rs per Quintal)","LINSEED HARVEST PRICE (Rs per Quintal)","SUGARCANE GUR HARVEST PRICE (Rs per Quintal)","COTTON KAPAS HARVEST PRICE (Rs per Quintal)"
"102","1970","7","Maharashtra","Ahmednagar","-1.0","102.5","96.0","83.0","79.1","100.0","-1.0","-1.0","90.0","98.0","155.1","176.5","-1.0","120.0","125.0","86.0","235.4"
"102","1971","7","Maharashtra","Ahmednagar","-1.0","86.3","102.0","86.6","79.2","66.0","-1.0","-1.0","119.3","107.6","149.8","213.8","-1.0","138.0","132.3","142.9","411.6"
"102","1972","7","Maharashtra","Ahmednagar","-1.0","-1.0","154.5","145.8","131.6","91.3","-1.0","-1.0","160.2","170.0","236.4","250.0","-1.0","133.3","-1.0","180.2","225.0"
"102","1973","7","Maharashtra","Ahmednagar","-1.0","-1.0","212.1","145.3","129.7","144.6","-1.0","-1.0","192.3","170.0","267.4","265.0","-1.0","248.3","301.7","208.3","275.7"
"102","1974","7","Maharashtra","Ahmednagar","325.0","232.5","204.5","180.0","150.6","194.0","137.5","-1.0","211.6","189.4","245.7","302.7","-1.0","-1.0","-1.0","250.3","-1.0"
"102","1975","7","Maharashtra","Ahmednagar","-1.0","200.0","141.8","131.0","120.9","133.2","-1.0","-1.0","152.8","153.9","197.6","333.5","-1.0","-1.0","-1.0","145.0","-1.0"
"102","1976","7","Maharashtra","Ahmednagar","-1.0","115.0","137.0","118.0","113.0","91.0","72.0","-1.0","144.0","202.4","267.0","-1.0","-1.0","-1.0","-1.0","152.0","-1.0"
"102","1977","7","Maharashtra","Ahmednagar","-1.0","144.0","160.0","122.6","123.6","102.0","88.0","-1.0","203.7","348.0","283.5","394.0","-1.0","-1.0","328.4","144.0","475.0"
"102","1978","7","Maharashtra","Ahmednagar","-1.0","125.4","145.3","117.1","114.5","97.0","96.0","-1.0","209.2","362.5","225.0","333.0","-1.0","-1.0","210.0","131.5","-1.0"
"102","1979","7","Maharashtra","Ahmednagar","-1.0","140.0","164.5","129.5","115.2","112.3","115.0","-1.0","220.0","342.7","297.9","439.2","-1.0","-1.0","350.0","-1.0","-1.0"
"102","1980","7","Maharashtra","Ahmednagar","-1.0","149.0","199.0","155.2","135.3","125.8","125.0","-1.0","323.0","396.0","343.2","-1.0","-1.0","-1.0","415.0","395.0","-1.0"
"102","1981","7","Maharashtra","Ahmednagar","-1.0","160.0","202.3","168.3","140.5","127.4","132.2","-1.0","312.0","402.5","369.4","-1.0","-1.0","-1.0","403.5","227.8","-1.0"
"102","1982","7","Maharashtra","Ahmednagar","-1.0","176.3","239.4","180.8","147.1","136.3","137.3","-1.0","308.6","486.3","410.3","-1.0","-1.0","-1.0","400.0","225.0","-1.0"
"102","1983","7","Maharashtra","Ahmednagar","-1.0","175.0","200.0","171.7","143.3","135.2","135.5","-1.0","331.6","463.3","406.6","-1.0","-1.0","-1.0","382.1","272.5","-1.0"
"102","1984","7","Maharashtra","Ahmednagar","-1.0","181.2","205.5","164.3","152.0","135.0","141.3","-1.0","366.3","465.3","347.5","-1.0","-1.0","-1.0","378.0","293.8","-1.0"
"102","1985","7","Maharashtra","Ahmednagar","-1.0","190.5","237.1","172.8","170.5","139.3","140.0","-1.0","399.5","453.3","380.6","-1.0","-1.0","-1.0","407.5","325.0","-1.0"
"102","1986","7","Maharashtra","Ahmednagar","-1.0","200.5","246.4","190.2","172.6","140.1","149.2","-1.0","388.0","520.0","429.8","-1.0","-1.0","-1.0","483.3","361.5","-1.0"
"102","1987","7","Maharashtra","Ahmednagar","-1.0","203.4","252.3","178.2","170.2","148.9","147.3","-1.0","411.5","531.5","448.5","-1.0","-1.0","-1.0","508.9","368.4","-1.0"
"102","1988","7","Maharashtra","Ahmednagar","-1.0","205.9","257.5","190.5","165.5","150.4","146.5","-1.0","438.4","554.2","435.9","-1.0","-1.0","-1.0","522.2","400.5","-1.0"
"102","1989","7","Maharashtra","Ahmednagar","-1.0","231.4","292.8","233.1","191.2","205.2","179.2","-1.0","529.6","663.3","686.3","-1.0","-1.0","-1.0","635.6","381.4","-1.0"
"102","1990","7","Maharashtra","Ahmednagar","-1.0","284.0","295.0","256.0","225.0","186.0","212.0","-1.0","553.0","907.0","850.0","-1.0","-1.0","-1.0","650.0","409.0","-1.0"
"102","1991","7","Maharashtra","Ahmednagar","-1.0","402.0","445.0","395.0","377.0","330.0","301.0","-1.0","612.0","1081.0","1100.0","-1.0","-1.0","-1.0","815.0","511.0","-1.0"
"102","1992","7","Maharashtra","Ahmednagar","-1.0","403.0","453.0","321.0","249.0","261.0","314.0","-1.0","682.0","1073.0","925.0","-1.0","-1.0","-1.0","801.0","801.0","-1.0"
"102","1993","7","Maharashtra","Ahmednagar","-1.0","423.0","435.0","325.0","310.0","259.0","330.0","-1.0","713.0","1058.0","911.0","-1.0","-1.0","-1.0","745.0","847.0","-1.0"
"102","1994","7","Maharashtra","Ahmednagar","-1.0","431.0","469.0","341.0","333.0","305.0","366.0","-1.0","889.0","1548.0","1020.0","-1.0","-1.0","-1.0","832.0","830.0","-1.0"
"102","1995","7","Maharashtra","Ahmednagar","-1.0","431.0","469.0","341.0","333.0","305.0","366.0","-1.0","889.0","1548.0","1020.0","-1.0","-1.0","-1.0","832.0","830.0","-1.0"
"102","1996","7","Maharashtra","Ahmednagar","-1.0","453.0","495.0","410.0","397.0","353.0","-1.0","-1.0","913.0","1632.0","1089.0","1591.0","-1.0","-1.0","904.0","852.0","-1.0"
"102","1997","7","Maharashtra","Ahmednagar","-1.0","510.0","564.0","501.0","465.0","393.0","422.0","-1.0","1228.0","2040.0","1243.0","1888.0","-1.0","-1.0","1072.0","-1.0","-1.0"
"102","1998","7","Maharashtra","Ahmednagar","-1.0","502.0","578.0","508.0","456.0","371.0","448.0","-1.0","1139.0","2001.0","1238.0","1880.0","-1.0","-1.0","1028.0","909.0","-1.0"
"102","1999","7","Maharashtra","Ahmednagar","-1.0","468.0","641.0","569.0","532.0","448.0","525.0","-1.0","1146.0","1984.0","1241.0","2005.0","-1.0","-1.0","1102.0","871.0","-1.0"
"102","2000","7","Maharashtra","Ahmednagar","-1.0","504.0","662.0","583.0","526.0","462.0","533.0","-1.0","1267.0","1973.0","1194.0","1949.0","-1.0","-1.0","1084.0","864.0","-1.0"
"102","2001","7","Maharashtra","Ahmednagar","-1.0","518.0","692.0","576.0","585.0","478.0","525.0","-1.0","1288.0","2022.0","-1.0","1962.0","-1.0","-1.0","1131.0","831.0","-1.0"
"102","2002","7","Maharashtra","Ahmednagar","-1.0","573.0","726.0","600.0","521.0","480.0","530.0","-1.0","1297.0","1990.0","1240.0","1968.0","-1.0","-1.0","1135.0","835.0","-1.0"
"102","2003","7","Maharashtra","Ahmednagar","-1.0","568.0","826.0","676.0","573.0","491.0","545.0","-1.0","1300.0","1854.0","1304.0","1950.0","-1.0","-1.0","1187.0","1091.0","-1.0"
"102","2004","7","Maharashtra","Ahmednagar","-1.0","570.0","811.0","598.0","539.0","429.0","549.0","-1.0","1287.0","1802.0","1237.0","1951.0","-1.0","-1.0","1196.0","-1.0","-1.0"
"102","2005","7","Maharashtra","Ahmednagar","-1.0","625.0","815.0","650.0","675.0","470.0","573.0","-1.0","1275.0","1920.0","1245.0","1960.0","-1.0","-1.0","1188.0","-1.0","-1.0"
"102","2006","7","Maharashtra","Ahmednagar","-1.0","620.0","869.0","694.0","615.0","552.0","575.0","-1.0","1595.0","1839.0","1390.0","2330.0","-1.0","-1.0","1200.0","-1.0","-1.0"
"102","2007","7","Maharashtra","Ahmednagar","-1.0","615.0","868.0","692.0","602.0","550.0","561.0","-1.0","1661.0","1831.0","1418.0","1838.0","-1.0","1118.0","1368.0","-1.0","-1.0"
"102","2008","7","Maharashtra","Ahmednagar","-1.0","1045.0","1095.0","934.0","817.0","727.0","637.0","-1.0","1985.0","2596.0","1672.0","5225.0","-1.0","2144.0","2434.0","-1.0","-1.0"
"102","2009","7","Maharashtra","Ahmednagar","-1.0","1136.0","1194.0","950.0","870.0","797.0","703.0","-1.0","1990.0","3574.0","2100.0","6200.0","-1.0","2276.0","2685.0","-1.0","-1.0"
"102","2010","7","Maharashtra","Ahmednagar","-1.0","1273.0","1389.0","1009.0","943.0","878.0","-1.0","-1.0","2054.0","3436.0","2586.0","-1.0","-1.0","2600.0","-1.0","-1.0","-1.0"
"102","2011","7","Maharashtra","Ahmednagar","-1.0","1732.0","1286.0","2228.0","1073.0","1021.0","-1.0","-1.0","2551.0","2975.0","2752.0","-1.0","-1.0","3842.0","-1.0","-1.0","-1.0"
"102","2012","7","Maharashtra","Ahmednagar","-1.0","1001.0","1461.0","1890.0","1238.0","1193.0","-1.0","-1.0","3597.0","3267.0","3312.0","-1.0","-1.0","3046.0","-1.0","-1.0","-1.0"
"102","2013","7","Maharashtra","Ahmednagar","-1.0","1503.0","1795.0","1554.0","1409.0","1233.0","2001.0","-1.0","2979.0","3722.0","3275.0","6400.0","-1.0","3163.0","4309.0","-1.0","-1.0"
"102","2014","7","Maharashtra","Ahmednagar","-1.0","1600.0","1638.0","1794.0","1389.0","1172.0","2139.0","-1.0","2722.0","4358.0","2983.0","12100.0","3308.0","3405.0","4700.0","-1.0","-1.0"
"102","2015","7","Maharashtra","Ahmednagar","-1.0","1642.0","1718.0","1687.0","1460.0","1321.0","1678.0","-1.0","3970.0","7344.0","3265.0","7785.0","3510.0","3640.0","-1.0","-1.0","-1.0"
"102","2016","7","Maharashtra","Ahmednagar","-1.0","1620.0","1711.0","1885.0","1319.0","1285.0","3527.0","-1.0","5338.0","3740.0","3463.0","6300.0","4114.0","3888.0","-1.0","-1.0","-1.0"
"103","1966","7","Maharashtra","Pune","-1.0","60.1","113.1","63.0","75.1","69.4","63.5","-1.0","178.3","138.3","205.6","275.3","-1.0","139.9","-1.0","168.1","-1.0"
"103","1967","7","Maharashtra","Pune","-1.0","113.5","120.6","77.0","94.9","69.0","-1.0","-1.0","124.8","144.8","218.5","255.0","-1.0","250.0","-1.0","181.0","135.0"
"103","1968","7","Maharashtra","Pune","-1.0","76.0","112.5","97.8","87.1","81.3","50.0","-1.0","106.3","115.0","130.0","-1.0","-1.0","76.7","100.0","95.0","76.5"
"103","1969","7","Maharashtra","Pune","-1.0","63.7","118.1","52.5","78.4","67.5","-1.0","-1.0","118.3","-1.0","241.3","-1.0","-1.0","-1.0","-1.0","-1.0","80.5"
"103","1970","7","Maharashtra","Pune","-1.0","68.8","106.7","65.0","85.3","72.3","-1.0","-1.0","106.3","-1.0","182.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"103","1971","7","Maharashtra","Pune","-1.0","-1.0","106.4","83.7","-1.0","-1.0","-1.0","-1.0","103.6","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","111.0"
"103","1972","7","Maharashtra","Pune","-1.0","-1.0","156.5","153.9","125.9","110.0","100.0","-1.0","242.0","-1.0","225.6","100.8","-1.0","-1.0","266.0","201.1","375.0"
"103","1973","7","Maharashtra","Pune","-1.0","-1.0","216.2","170.5","150.9","141.7","135.0","-1.0","216.0","162.3","264.2","325.0","-1.0","205.0","-1.0","182.0","235.0"
"103","1974","7","Maharashtra","Pune","230.0","162.0","204.9","195.5","137.9","112.0","150.0","-1.0","219.8","209.4","249.0","-1.0","-1.0","-1.0","-1.0","172.0","-1.0"
"103","1975","7","Maharashtra","Pune","-1.0","196.3","192.8","179.9","137.9","-1.0","-1.0","-1.0","173.8","183.0","172.0","-1.0","-1.0","-1.0","-1.0","199.0","202.1"
"103","1976","7","Maharashtra","Pune","-1.0","136.0","145.0","131.0","120.0","84.0","-1.0","-1.0","162.0","224.0","223.0","-1.0","-1.0","-1.0","-1.0","175.0","-1.0"
"103","1977","7","Maharashtra","Pune","-1.0","130.0","164.0","123.0","128.0","112.0","-1.0","-1.0","229.0","443.0","241.0","460.0","-1.0","-1.0","-1.0","162.0","436.0"
"103","1978","7","Maharashtra","Pune","-1.0","103.5","151.9","118.4","117.5","104.6","-1.0","-1.0","220.2","358.6","228.9","411.0","-1.0","-1.0","-1.0","148.0","-1.0"
"103","1979","7","Maharashtra","Pune","-1.0","116.9","158.9","127.4","115.0","110.3","100.0","-1.0","226.2","453.9","294.5","420.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"103","1980","7","Maharashtra","Pune","-1.0","121.7","212.0","160.0","149.4","128.3","120.0","-1.0","375.0","460.0","398.5","450.0","-1.0","-1.0","-1.0","396.0","-1.0"
"103","1981","7","Maharashtra","Pune","-1.0","175.3","226.4","175.8","156.4","132.8","130.5","-1.0","335.3","470.3","437.9","442.5","-1.0","-1.0","-1.0","212.0","-1.0"
"103","1982","7","Maharashtra","Pune","-1.0","180.5","235.3","178.3","157.6","141.3","135.4","-1.0","298.8","498.3","441.5","483.0","-1.0","-1.0","-1.0","209.7","-1.0"
"103","1983","7","Maharashtra","Pune","-1.0","177.3","209.7","170.1","149.5","140.0","140.4","-1.0","312.4","441.6","411.3","500.0","-1.0","-1.0","-1.0","270.3","-1.0"
"103","1984","7","Maharashtra","Pune","-1.0","183.5","214.5","165.3","155.5","146.6","140.0","-1.0","386.8","438.8","400.0","525.0","-1.0","-1.0","-1.0","291.8","-1.0"
"103","1985","7","Maharashtra","Pune","-1.0","193.3","231.5","178.1","178.3","150.7","140.2","-1.0","402.5","445.6","425.5","548.0","-1.0","-1.0","-1.0","302.5","-1.0"
"103","1986","7","Maharashtra","Pune","-1.0","202.3","251.0","203.4","173.4","158.3","148.5","-1.0","404.1","507.0","456.3","672.6","-1.0","-1.0","-1.0","356.6","-1.0"
"103","1987","7","Maharashtra","Pune","-1.0","208.8","259.3","201.9","181.0","163.4","145.8","-1.0","428.6","527.0","505.0","743.5","-1.0","-1.0","-1.0","370.3","-1.0"
"103","1988","7","Maharashtra","Pune","-1.0","210.5","261.5","208.0","178.3","160.1","145.3","-1.0","465.4","552.6","461.3","748.3","-1.0","-1.0","-1.0","405.4","-1.0"
"103","1989","7","Maharashtra","Pune","-1.0","228.3","306.3","236.3","200.5","207.6","182.3","-1.0","548.3","671.8","653.7","881.5","-1.0","-1.0","-1.0","388.6","-1.0"
"103","1990","7","Maharashtra","Pune","-1.0","276.0","333.0","313.0","246.0","230.0","219.0","-1.0","612.0","922.0","824.0","1467.0","-1.0","-1.0","-1.0","420.0","-1.0"
"103","1991","7","Maharashtra","Pune","-1.0","404.0","438.0","418.0","382.0","346.0","303.0","-1.0","658.0","1065.0","1125.0","1531.0","-1.0","-1.0","-1.0","486.0","-1.0"
"103","1992","7","Maharashtra","Pune","-1.0","419.0","442.0","374.0","253.0","269.0","325.0","-1.0","706.0","1051.0","1053.0","1317.0","-1.0","-1.0","-1.0","756.0","-1.0"
"103","1993","7","Maharashtra","Pune","-1.0","469.0","428.0","370.0","318.0","265.0","341.0","-1.0","725.0","1071.0","1068.0","1481.0","-1.0","-1.0","-1.0","823.0","-1.0"
"103","1994","7","Maharashtra","Pune","-1.0","440.0","480.0","393.0","340.0","290.0","384.0","-1.0","868.0","1574.0","1081.0","1610.0","-1.0","-1.0","-1.0","810.0","-1.0"
"103","1995","7","Maharashtra","Pune","-1.0","440.0","480.0","393.0","340.0","290.0","384.0","-1.0","868.0","1574.0","1081.0","1610.0","-1.0","-1.0","-1.0","810.0","-1.0"
"103","1996","7","Maharashtra","Pune","-1.0","461.0","518.0","425.0","432.0","366.0","383.0","-1.0","905.0","1649.0","1131.0","1551.0","-1.0","-1.0","-1.0","835.0","-1.0"
"103","1997","7","Maharashtra","Pune","-1.0","423.0","572.0","512.0","461.0","405.0","415.0","-1.0","1241.0","2023.0","1184.0","1938.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"103","1998","7","Maharashtra","Pune","-1.0","481.0","574.0","521.0","468.0","384.0","456.0","-1.0","1151.0","2062.0","1172.0","1901.0","-1.0","-1.0","-1.0","881.0","-1.0"
"103","1999","7","Maharashtra","Pune","-1.0","452.0","647.0","555.0","503.0","454.0","531.0","-1.0","1168.0","1978.0","1234.0","2016.0","-1.0","-1.0","-1.0","806.0","-1.0"
"103","2000","7","Maharashtra","Pune","-1.0","497.0","665.0","587.0","521.0","468.0","535.0","-1.0","1279.0","1976.0","1205.0","1933.0","-1.0","-1.0","-1.0","892.0","-1.0"
"103","2001","7","Maharashtra","Pune","-1.0","461.0","674.0","579.0","568.0","464.0","542.0","-1.0","1332.0","1998.0","1239.0","1928.0","-1.0","-1.0","-1.0","873.0","-1.0"
"103","2002","7","Maharashtra","Pune","-1.0","460.0","700.0","615.0","555.0","460.0","532.0","-1.0","1350.0","1950.0","1288.0","2000.0","-1.0","-1.0","-1.0","865.0","-1.0"
"103","2003","7","Maharashtra","Pune","-1.0","407.0","909.0","715.0","613.0","576.0","525.0","-1.0","1400.0","1800.0","1267.0","1970.0","-1.0","-1.0","-1.0","1064.0","-1.0"
"103","2004","7","Maharashtra","Pune","-1.0","405.0","875.0","686.0","611.0","515.0","518.0","-1.0","1362.0","1735.0","1378.0","1945.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"103","2005","7","Maharashtra","Pune","-1.0","467.0","773.0","690.0","573.0","420.0","559.0","-1.0","1358.0","1820.0","1385.0","1953.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"103","2006","7","Maharashtra","Pune","-1.0","700.0","840.0","683.0","656.0","575.0","713.0","-1.0","1490.0","1820.0","1410.0","2050.0","-1.0","900.0","-1.0","-1.0","-1.0"
"103","2007","7","Maharashtra","Pune","-1.0","400.0","837.0","695.0","690.0","572.0","679.0","-1.0","1632.0","1642.0","1363.0","1650.0","-1.0","1025.0","-1.0","-1.0","-1.0"
"103","2008","7","Maharashtra","Pune","-1.0","900.0","1089.0","943.0","850.0","830.0","742.0","-1.0","2021.0","2114.0","1800.0","4608.0","-1.0","1717.0","2013.0","-1.0","-1.0"
"103","2009","7","Maharashtra","Pune","-1.0","1059.0","1269.0","1082.0","866.0","862.0","745.0","-1.0","2032.0","3292.0","1933.0","5324.0","-1.0","2000.0","2023.0","-1.0","-1.0"
"103","2010","7","Maharashtra","Pune","-1.0","1127.0","1063.0","1312.0","1010.0","966.0","-1.0","-1.0","2157.0","2988.0","2025.0","-1.0","-1.0","2500.0","-1.0","-1.0","-1.0"
"103","2011","7","Maharashtra","Pune","-1.0","3062.0","1554.0","2448.0","1259.0","1104.0","-1.0","-1.0","2753.0","2868.0","2269.0","-1.0","-1.0","3200.0","-1.0","-1.0","-1.0"
"103","2012","7","Maharashtra","Pune","-1.0","2928.0","1701.0","2095.0","1411.0","1247.0","-1.0","-1.0","3998.0","2611.0","3236.0","-1.0","-1.0","2550.0","-1.0","-1.0","-1.0"
"103","2013","7","Maharashtra","Pune","-1.0","1500.0","2158.0","1836.0","1567.0","1295.0","2001.0","-1.0","3006.0","2980.0","2230.0","11540.0","-1.0","2673.0","-1.0","-1.0","-1.0"
"103","2014","7","Maharashtra","Pune","-1.0","1527.0","1944.0","2150.0","1642.0","1338.0","2139.0","-1.0","2917.0","3565.0","2744.0","10200.0","3492.0","3271.0","-1.0","-1.0","-1.0"
"103","2015","7","Maharashtra","Pune","-1.0","1642.0","1915.0","1960.0","1609.0","1449.0","1678.0","-1.0","4172.0","6636.0","4141.0","6806.0","4071.0","3100.0","-1.0","-1.0","-1.0"
"103","2016","7","Maharashtra","Pune","-1.0","1605.0","2022.0","2233.0","1567.0","1431.0","3527.0","-1.0","6112.0","3458.0","3704.0","6300.0","3800.0","3358.0","-1.0","-1.0","-1.0"
"104","1966","7","Maharashtra","Satara","-1.0","78.3","117.4","81.8","85.8","81.0","74.0","-1.0","143.2","117.7","156.8","161.7","-1.0","151.5","85.0","181.8","-1.0"
"104","1967","7","Maharashtra","Satara","-1.0","147.4","123.3","82.5","93.0","78.3","44.8","-1.0","148.1","194.6","121.7","98.0","-1.0","121.7","103.3","273.0","65.0"
"104","1968","7","Maharashtra","Satara","-1.0","130.3","109.5","91.5","85.6","72.9","60.0","-1.0","99.2","140.0","133.0","108.3","-1.0","100.0","82.5","-1.0","-1.0"
"104","1969","7","Maharashtra","Satara","-1.0","133.4","122.7","98.0","79.6","68.4","70.0","-1.0","120.4","149.2","142.5","-1.0","-1.0","162.5","90.0","175.0","110.0"
"104","1970","7","Maharashtra","Satara","-1.0","65.3","98.4","83.4","72.1","62.7","-1.0","-1.0","99.6","140.0","149.3","117.3","-1.0","-1.0","-1.0","122.0","222.0"
"104","1971","7","Maharashtra","Satara","-1.0","-1.0","103.4","111.0","91.6","90.0","-1.0","-1.0","120.7","151.8","130.5","-1.0","-1.0","-1.0","275.0","-1.0","285.0"
"104","1972","7","Maharashtra","Satara","-1.0","-1.0","122.9","144.6","106.7","-1.0","150.0","-1.0","158.8","-1.0","252.1","-1.0","-1.0","-1.0","-1.0","-1.0","375.0"
"104","1973","7","Maharashtra","Satara","-1.0","-1.0","200.0","170.0","122.5","127.5","-1.0","-1.0","215.0","-1.0","285.0","-1.0","-1.0","235.0","-1.0","-1.0","349.1"
"104","1974","7","Maharashtra","Satara","202.5","135.0","205.0","190.0","125.0","159.0","-1.0","-1.0","190.0","262.5","275.0","-1.0","-1.0","-1.0","-1.0","-1.0","283.8"
"104","1975","7","Maharashtra","Satara","-1.0","125.0","156.8","151.4","130.5","127.5","-1.0","-1.0","177.5","-1.0","200.8","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"104","1976","7","Maharashtra","Satara","-1.0","131.0","135.0","122.0","105.0","127.0","-1.0","-1.0","190.0","-1.0","270.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"104","1977","7","Maharashtra","Satara","-1.0","122.0","143.5","122.0","104.4","102.5","-1.0","-1.0","194.0","-1.0","275.0","-1.0","-1.0","-1.0","-1.0","144.0","-1.0"
"104","1978","7","Maharashtra","Satara","-1.0","104.0","142.8","115.6","100.0","101.7","-1.0","-1.0","206.0","-1.0","250.0","-1.0","-1.0","-1.0","-1.0","138.0","-1.0"
"104","1979","7","Maharashtra","Satara","-1.0","112.0","171.8","127.8","117.5","105.8","-1.0","-1.0","223.5","-1.0","305.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"104","1980","7","Maharashtra","Satara","-1.0","132.2","194.0","160.0","140.0","124.0","-1.0","-1.0","240.0","-1.0","378.7","-1.0","-1.0","-1.0","-1.0","385.0","-1.0"
"104","1981","7","Maharashtra","Satara","-1.0","136.8","210.7","172.1","141.7","125.2","-1.0","-1.0","253.4","-1.0","354.2","-1.0","-1.0","-1.0","-1.0","210.5","-1.0"
"104","1982","7","Maharashtra","Satara","-1.0","159.0","235.0","186.6","143.3","135.6","-1.0","-1.0","308.0","-1.0","402.0","-1.0","-1.0","-1.0","-1.0","221.3","-1.0"
"104","1983","7","Maharashtra","Satara","-1.0","155.2","214.4","180.5","140.1","131.3","-1.0","-1.0","318.5","-1.0","392.1","-1.0","-1.0","-1.0","-1.0","225.0","-1.0"
"104","1984","7","Maharashtra","Satara","-1.0","177.5","215.0","174.8","153.5","133.3","-1.0","-1.0","338.2","-1.0","385.0","-1.0","-1.0","-1.0","-1.0","252.0","-1.0"
"104","1985","7","Maharashtra","Satara","-1.0","185.5","228.3","178.8","174.0","131.5","-1.0","-1.0","390.7","-1.0","442.8","-1.0","-1.0","-1.0","-1.0","279.5","-1.0"
"104","1986","7","Maharashtra","Satara","-1.0","206.0","258.0","178.2","170.3","135.1","-1.0","-1.0","391.3","-1.0","490.5","-1.0","-1.0","-1.0","-1.0","300.6","-1.0"
"104","1987","7","Maharashtra","Satara","-1.0","215.0","260.4","181.8","170.0","147.3","-1.0","-1.0","410.3","-1.0","512.5","-1.0","-1.0","-1.0","-1.0","322.8","-1.0"
"104","1988","7","Maharashtra","Satara","-1.0","212.8","258.3","192.3","176.3","145.1","-1.0","-1.0","432.6","-1.0","503.9","-1.0","-1.0","-1.0","-1.0","348.5","-1.0"
"104","1989","7","Maharashtra","Satara","-1.0","205.5","291.7","226.5","205.4","206.5","-1.0","-1.0","529.9","-1.0","667.0","-1.0","-1.0","-1.0","-1.0","342.3","-1.0"
"104","1990","7","Maharashtra","Satara","-1.0","271.0","310.0","300.0","262.0","213.0","-1.0","-1.0","604.0","-1.0","789.0","-1.0","-1.0","-1.0","-1.0","403.0","-1.0"
"104","1991","7","Maharashtra","Satara","-1.0","376.0","410.0","399.0","371.0","323.0","-1.0","-1.0","634.0","-1.0","1018.0","-1.0","-1.0","-1.0","-1.0","490.0","-1.0"
"104","1992","7","Maharashtra","Satara","-1.0","388.0","437.0","351.0","298.0","250.0","-1.0","-1.0","715.0","-1.0","972.0","-1.0","-1.0","-1.0","-1.0","784.0","-1.0"
"104","1993","7","Maharashtra","Satara","-1.0","441.0","425.0","357.0","334.0","251.0","-1.0","-1.0","758.0","-1.0","1012.0","-1.0","-1.0","-1.0","-1.0","812.0","-1.0"
"104","1994","7","Maharashtra","Satara","-1.0","462.0","428.0","382.0","340.0","281.0","355.0","-1.0","871.0","-1.0","1140.0","-1.0","-1.0","-1.0","-1.0","835.0","-1.0"
"104","1995","7","Maharashtra","Satara","-1.0","443.0","462.0","385.0","313.0","281.0","-1.0","-1.0","833.0","1605.0","1061.0","1583.0","-1.0","847.0","857.0","835.0","-1.0"
"104","1996","7","Maharashtra","Satara","-1.0","464.0","505.0","422.0","411.0","349.0","409.0","-1.0","876.0","1623.0","1116.0","1631.0","-1.0","848.0","941.0","786.0","-1.0"
"104","1997","7","Maharashtra","Satara","-1.0","500.0","588.0","523.0","448.0","368.0","-1.0","-1.0","1326.0","1941.0","1223.0","2010.0","-1.0","826.0","1066.0","-1.0","-1.0"
"104","1998","7","Maharashtra","Satara","-1.0","491.0","575.0","515.0","451.0","362.0","422.0","-1.0","1168.0","2081.0","1272.0","-1.0","-1.0","-1.0","-1.0","861.0","-1.0"
"104","1999","7","Maharashtra","Satara","-1.0","524.0","641.0","571.0","468.0","436.0","512.0","-1.0","1231.0","2048.0","1335.0","-1.0","-1.0","-1.0","-1.0","855.0","-1.0"
"104","2000","7","Maharashtra","Satara","-1.0","528.0","664.0","-1.0","471.0","454.0","519.0","-1.0","1321.0","1984.0","1319.0","-1.0","-1.0","-1.0","-1.0","867.0","-1.0"
"104","2001","7","Maharashtra","Satara","-1.0","502.0","674.0","588.0","535.0","456.0","521.0","-1.0","1349.0","2030.0","1278.0","-1.0","-1.0","-1.0","-1.0","834.0","-1.0"
"104","2002","7","Maharashtra","Satara","-1.0","530.0","711.0","620.0","521.0","445.0","520.0","-1.0","1349.0","2015.0","1300.0","-1.0","-1.0","-1.0","-1.0","847.0","-1.0"
"104","2003","7","Maharashtra","Satara","-1.0","526.0","840.0","755.0","589.0","500.0","502.0","-1.0","1322.0","1800.0","1287.0","-1.0","-1.0","-1.0","-1.0","1066.0","-1.0"
"104","2004","7","Maharashtra","Satara","-1.0","529.0","812.0","625.0","500.0","492.0","523.0","-1.0","1297.0","1752.0","1297.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
