Dist Code,Year,State Code,State Name,Dist Name,JANUARY WATER DEFICIT (Millimeters),FEBRUARY WATER DEFICIT (Millimeters),MARCH WATER DEFICIT (Millimeters),APRIL WATER DEFICIT (Millimeters),MAY WATER DEFICIT (Millimeters),JUNE WATER DEFICIT (Millimeters),JULY WATER DEFICIT (Millimeters),AUGUST WATER DEFICIT (Millimeters),OCTOBER WATER DEFICIT (Millimeters),NOVEMBER WATER DEFICIT (Millimeters),DECEMBER WATER DEFICIT (Millimeters)
114,1993,7,Maharashtra,Akola,100.46,122.3,149.18,223.47,262.17,86.02,0,10.67,0,17.14,55.61
114,1994,7,Maharashtra,Akola,94.89,124,173.72,180.26,247.19,52.71,0,0,0,33.3,61
114,1995,7,Maharashtra,Akola,79.65,132.07,141.01,197.55,226.62,140.32,0,23.91,0,40.1,74.91
114,1996,7,Maharashtra,Akola,110.58,140.05,181.2,211.09,250.64,177.12,0,1.98,0,7.51,40.3
114,1997,7,Maharashtra,Akola,84.12,116,175.75,175.3,230.7,97.61,0.38,0.53,45.05,81.23,65.02
114,1998,7,Maharashtra,Akola,106.16,125.81,162.46,200.91,233.11,121.13,0,0.84,0,35.29,38.97
114,1999,7,Maharashtra,Akola,90.31,104.55,167.71,205.51,203.79,77,0.58,10.9,0,16.29,47.91
114,2000,7,Maharashtra,Akola,93.4,120.1,176.01,209.14,220.2,65.26,0,5.51,39.06,96.56,93.05
114,2001,7,Maharashtra,Akola,91.17,129.11,166.11,187.84,234.93,35.21,53.62,9.83,92.67,87.16,104.05
114,2002,7,Maharashtra,Akola,108.95,140.49,186.56,214.74,272.63,8.64,91.48,0,0.56,66.61,89.98
114,2003,7,Maharashtra,Akola,113.2,139.21,176.42,210.24,253.54,89.01,0.22,22.1,9.35,105.86,95.44
114,2004,7,Maharashtra,Akola,96.95,125.83,163.58,210.07,197.47,112.49,0,11.94,0,44.5,64.35
114,2005,7,Maharashtra,Akola,82.3,125.83,153.06,178.76,213.18,132.49,0,0,0,27.16,50.25
114,2006,7,Maharashtra,Akola,86.23,114.45,104.08,186.27,173.47,79.61,0,0,0,33.56,52.16
114,2007,7,Maharashtra,Akola,87.62,119.5,157.76,175.08,219.79,72.19,0,0,0,44.94,61.41
114,2008,7,Maharashtra,Akola,94.28,113.58,134.49,187.69,225.47,98.48,0,8.4,0,40.45,64.81
114,2009,7,Maharashtra,Akola,95.48,121.73,154.27,187.57,189.25,98.42,0,11.12,17.32,36.67,30.47
114,2010,7,Maharashtra,Akola,75.57,117.6,147.17,200.74,234.42,78.5,0,0,0,32.79,40.61
114,2011,7,Maharashtra,Akola,82.02,108.32,156.7,153.02,214.84,75.29,0,0,0,45.04,68.98
114,2012,7,Maharashtra,Akola,90.4,116.47,158.85,193.35,219.28,86.25,0,2.57,0,33.31,55.14
114,2013,7,Maharashtra,Akola,74.81,112.7,153.31,174.69,229.19,0,0,0,0,19.01,44.85
114,2014,7,Maharashtra,Akola,96.67,102.78,118.95,171.43,189.36,170.5,0,18.03,0,45.52,66.1
114,2015,7,Maharashtra,Akola,59.89,116.4,113.01,160.44,212.56,13.97,8.49,0,0,53.73,80.34
115,1958,7,Maharashtra,Amarawati,87.7,128.02,162.15,190.67,236.58,101.69,0,0,0,32.18,42.27
115,1959,7,Maharashtra,Amarawati,87.75,124.64,174.16,170.3,247.47,46.7,0,0.22,0,15.2,41.94
115,1960,7,Maharashtra,Amarawati,43.69,111.09,141.46,176.83,235.72,42.95,0,5.07,0.32,23.14,51.56
115,1961,7,Maharashtra,Amarawati,94.89,115.51,174.28,186.47,212.4,114.65,0,0,0,7.36,38.06
115,1962,7,Maharashtra,Amarawati,73.46,110.15,133.15,159.24,215.5,164.9,0,0.77,0,39.76,40.46
115,1963,7,Maharashtra,Amarawati,81.05,108.16,157.44,171.26,231.25,49.03,0,0,7.38,21.92,56.84
115,1964,7,Maharashtra,Amarawati,0,0.46,4.89,2.81,0.41,194.1,335.33,246.06,194.81,29.93,0.63
115,1965,7,Maharashtra,Amarawati,21.81,3.23,3.3,24.2,1.51,116.45,267.07,158.19,139.15,2.92,0.12
115,1966,7,Maharashtra,Amarawati,13.68,0,17.08,5.3,32.83,37.28,391.67,131.84,204.01,1.52,36.3
115,1967,7,Maharashtra,Amarawati,1.29,0.03,36.28,7.19,0.85,134.53,369.14,130.74,119.05,7.02,0.05
115,1968,7,Maharashtra,Amarawati,8.75,6.66,38.35,28.01,0.98,68.52,302.29,229.84,233.97,9.24,1.61
115,1969,7,Maharashtra,Amarawati,91.15,118.68,171.97,201.64,236.18,118.93,0,5.53,0,43.01,53.23
115,1970,7,Maharashtra,Amarawati,83.58,119.8,155.89,187.47,226.89,0,0,0,0,40.33,53.33
115,1971,7,Maharashtra,Amarawati,85.99,112.69,145.53,191.9,204.57,51.27,13.2,0.76,0.54,24.18,67.95
115,1972,7,Maharashtra,Amarawati,86.08,113.22,159.78,188.91,239.72,74.75,0.16,0,15.47,67.69,63.81
115,1973,7,Maharashtra,Amarawati,99.85,115.8,171.78,199.62,263.19,107.08,0,0,0,16.29,42.06
115,1974,7,Maharashtra,Amarawati,80.77,111.16,166.52,197.89,221.07,133.23,0,0,13.52,0.32,42.71
115,1975,7,Maharashtra,Amarawati,76.9,107.28,157.33,202.78,254.93,38.81,0,0,0,23.53,46.03
115,1976,7,Maharashtra,Amarawati,81.59,115.46,161.5,180.49,263.4,113.11,0,0.05,0,46.32,32.08
115,1977,7,Maharashtra,Amarawati,90.88,115.78,157.54,200.66,233.01,12.76,0,0,1.56,30.3,28.87
115,1978,7,Maharashtra,Amarawati,70.07,86.14,120.85,160.73,251.18,9.41,0,0,22.83,52.71,63.5
115,1979,7,Maharashtra,Amarawati,55.05,97.92,173.11,206.64,210.96,37.34,0,0,5.26,47.5,56.17
115,1980,7,Maharashtra,Amarawati,86.96,124.27,181.15,209.9,265.42,15.25,0,0,15.48,60.53,77.75
115,1981,7,Maharashtra,Amarawati,76.83,121.09,143.82,198.23,232.03,77.65,0,0,0,34.38,51.44
115,1982,7,Maharashtra,Amarawati,35.96,102.17,158.82,187.85,212.89,111,0,11.17,0,39.45,57.93
115,1983,7,Maharashtra,Amarawati,94.38,117.71,178.51,208.72,244.02,101.69,0,0,0,25.03,46.91
115,1984,7,Maharashtra,Amarawati,59.87,100.17,161.69,199.56,257.32,116.11,0,0,31.28,20.1,62.84
115,1985,7,Maharashtra,Amarawati,63.16,111.25,171.24,182.19,243.81,26.04,0,0.95,15.25,18.78,55.22
115,1986,7,Maharashtra,Amarawati,83.75,98.25,170.48,199.19,247.88,50.2,0,0,15.36,54.13,73.95
115,1987,7,Maharashtra,Amarawati,78.11,113.09,160.75,211.89,216.31,52.9,5.56,0,25.32,44.72,52.22
115,1988,7,Maharashtra,Amarawati,92.38,121.29,175.36,183.34,245.4,66.35,0,0,0,36.54,48.81
115,1989,7,Maharashtra,Amarawati,89.92,120.43,110.91,202.49,241.01,60.42,0.75,0.26,0.35,72.33,77.62
115,1990,7,Maharashtra,Amarawati,94.02,116.1,168.31,207.41,178.9,0,0,0,9.79,22.97,55.38
115,1991,7,Maharashtra,Amarawati,82.55,117.14,166.12,174.28,242.61,43.41,0,3.91,48.46,85.49,76.11
115,1992,7,Maharashtra,Amarawati,95.05,120.5,172.9,198.09,221.09,103.15,6.47,0,0,35.43,55.79
115,1993,7,Maharashtra,Amarawati,92,111.96,132.84,216.27,257.95,67.62,0,2.15,0,19.04,46.47
115,1994,7,Maharashtra,Amarawati,72.01,109.15,167.36,169.75,247.32,40.13,0,0,0,26.32,48.09
115,1995,7,Maharashtra,Amarawati,58.03,121.91,119.8,188.87,227.04,117.96,0,7.41,0,37.86,66.08
115,1996,7,Maharashtra,Amarawati,96.53,130.62,175.05,197.41,251.9,177.43,0,0.52,0,11.79,39.88
115,1997,7,Maharashtra,Amarawati,74.05,110.16,171.3,166.69,235.49,96.36,0,0.45,11.35,44.24,38.46
115,1998,7,Maharashtra,Amarawati,78.73,105.46,144.65,186.31,233.8,111.64,0,0.2,0,33.12,29.48
115,1999,7,Maharashtra,Amarawati,80.63,91.82,164.65,198.94,216.06,79.68,0,1.67,0,12.04,41.23
115,2000,7,Maharashtra,Amarawati,82.19,109.31,170.63,202.52,224.66,56.07,0,1.64,23.01,60.7,76.01
115,2001,7,Maharashtra,Amarawati,78.76,121.93,156.02,176.43,233.16,12.21,11.11,2.05,56.1,49.86,83.83
115,2002,7,Maharashtra,Amarawati,96.97,126.44,178.6,199.97,267.49,2.91,56.84,0,0,43.66,65.11
115,2003,7,Maharashtra,Amarawati,98.82,123.65,163,200.15,254.16,59.3,0,3.12,0.21,55.27,65.56
115,2004,7,Maharashtra,Amarawati,73.4,115.53,157.97,199.07,208.41,95.95,0,2.84,0,34.6,45.69
115,2005,7,Maharashtra,Amarawati,61.66,115.53,149.27,174.74,222.96,109.43,0,0.04,0,25.52,44.91
115,2006,7,Maharashtra,Amarawati,81.89,111.08,86.23,181.34,184.84,83.63,0,0,0,34.84,47.45
115,2007,7,Maharashtra,Amarawati,82.26,114.06,154.76,169.87,223.76,61.86,0,0,0,41.97,51.14
115,2008,7,Maharashtra,Amarawati,87.37,107.44,134.03,182.27,231.35,61.69,0,1.7,0,35.73,52.75
115,2009,7,Maharashtra,Amarawati,88.08,117.16,153.78,181.44,199.03,90.27,0,3.07,5.72,25.02,21.17
115,2010,7,Maharashtra,Amarawati,54.77,96.96,138.88,193.52,239.85,80.14,0,0,0,34.33,33.71
115,2011,7,Maharashtra,Amarawati,76.47,102.7,157.7,140.72,221.82,53.05,0,0,0,42.4,58.58
115,2012,7,Maharashtra,Amarawati,79,110.54,157.11,186.71,224.05,84.49,0,0.47,0,34.37,46.78
115,2013,7,Maharashtra,Amarawati,62.71,101.73,145.49,163.3,235.38,0,0,0,0,12.65,38.91
115,2014,7,Maharashtra,Amarawati,80.54,89.32,114.27,163.25,198.2,160.58,0,7.68,0,41.74,55.3
115,2015,7,Maharashtra,Amarawati,45.57,107.21,100.86,146.11,219.14,3.25,0.58,0,0,43.75,62.72
116,1958,7,Maharashtra,Yeotmal,99.55,132.01,165.5,182.21,227.09,95.79,0,0,0.05,30.53,48.68
116,1959,7,Maharashtra,Yeotmal,100.44,126.19,176.09,172.35,247.96,1.87,0,0,0,22.32,47.4
116,1960,7,Maharashtra,Yeotmal,86.31,124.05,120.74,188.38,230.98,5.28,0,1.42,0,25.73,52.33
116,1961,7,Maharashtra,Yeotmal,101.89,124.13,174.3,187.5,204.1,58.8,0,0,0,4.02,37.48
116,1962,7,Maharashtra,Yeotmal,85.87,117.97,146.66,147,212.57,142.74,0,0,0,41.39,45.41
116,1963,7,Maharashtra,Yeotmal,95.69,119.62,158.38,165.26,235.02,1.44,0,0,8.71,19.43,55.01
116,1964,7,Maharashtra,Yeotmal,0.01,0.77,8.96,4.32,0.41,180.47,300.43,324.41,235.2,28.64,2.15
116,1965,7,Maharashtra,Yeotmal,7.56,4.7,3.1,31,2.21,177.7,343.03,168.34,207.84,1.74,0
116,1966,7,Maharashtra,Yeotmal,9.07,2.16,21.54,17.98,33.12,58.59,430.33,172.72,271.94,1.67,23.47
116,1967,7,Maharashtra,Yeotmal,1.21,0.7,70.86,12.62,1.68,174.17,380.86,153.54,111.25,9.83,1.12
116,1968,7,Maharashtra,Yeotmal,9.15,16.34,71.56,36.61,1.47,118.81,287.59,175.25,253.66,8.58,5.74
116,1969,7,Maharashtra,Yeotmal,102.23,129.18,180.97,204.02,228.48,89.3,0,1,0,42.89,61.25
116,1970,7,Maharashtra,Yeotmal,96.03,128.65,162.72,187.32,225.24,0,0,0,0,41.88,61.96
116,1971,7,Maharashtra,Yeotmal,97.33,119.22,148.31,195.09,202.12,8.79,32.34,0,3.86,14.03,61.52
116,1972,7,Maharashtra,Yeotmal,93.41,120.52,170.35,191.45,239.49,41.18,0.08,0,30.01,83.68,66.74
116,1973,7,Maharashtra,Yeotmal,113.61,134.86,182.1,201.14,265.54,104.4,0,0,0,3.51,39.16
116,1974,7,Maharashtra,Yeotmal,88.21,121.13,171.54,202.46,221.02,94.91,0,0,14.76,0.02,38.47
116,1975,7,Maharashtra,Yeotmal,85,104.45,147.08,208.37,246.32,4.17,0,0,0,23.7,48.11
116,1976,7,Maharashtra,Yeotmal,89.05,120.72,166.93,183.4,254.63,116.42,0,0,0.05,46.49,48.14
116,1977,7,Maharashtra,Yeotmal,97.75,119.79,165.12,194.7,215.03,19.01,0,0,4.21,35.41,41.78
116,1978,7,Maharashtra,Yeotmal,82.96,98.77,131.71,155.91,237.36,0.28,0,0,20.91,51.16,68.37
116,1979,7,Maharashtra,Yeotmal,89.84,93.72,173.39,204.75,195.56,0.35,0,0,0.44,46.28,63.94
116,1980,7,Maharashtra,Yeotmal,97.72,127.18,178.36,204.51,255.72,0,0,0,7.43,53.86,78.73
116,1981,7,Maharashtra,Yeotmal,86.07,123.39,137.39,198.66,222.1,29.11,0,0,0,37.45,58.79
116,1982,7,Maharashtra,Yeotmal,76.28,112.96,165.33,175.96,198.77,81.84,0,6.4,0,31.31,55.19
116,1983,7,Maharashtra,Yeotmal,98.43,122.86,171.78,206.93,228.4,32.93,0,0,0,20.52,47.29
116,1984,7,Maharashtra,Yeotmal,86.76,108.79,166.87,194.31,249.78,105.86,0,0,21.29,27.16,64.75
116,1985,7,Maharashtra,Yeotmal,87.38,121.13,170.57,180.75,238.72,0.01,0,0,19.35,27.79,65.49
116,1986,7,Maharashtra,Yeotmal,93.91,101.31,174.17,187.44,233.39,2.4,0,0,14.97,58.58,75.62
116,1987,7,Maharashtra,Yeotmal,88,116.47,147,207.85,200.12,19,0.08,0,25.13,35.19,48.69
116,1988,7,Maharashtra,Yeotmal,97.07,119.9,172.09,170.91,235.78,38.45,0,0,0,37.65,55.14
116,1989,7,Maharashtra,Yeotmal,96.7,122.92,97.42,197.9,237.19,23.63,0,0,0,42.24,67.63
116,1990,7,Maharashtra,Yeotmal,97.74,119.03,157.06,204.96,157.06,0,0,0,14.19,18.52,58.21
116,1991,7,Maharashtra,Yeotmal,93.29,122.34,172.1,170.15,237.43,3.25,0,0,31.87,74.22,74.86
116,1992,7,Maharashtra,Yeotmal,96.34,122.22,173.71,196.8,210.98,73.64,0.68,0,0,35.12,59.08
116,1993,7,Maharashtra,Yeotmal,97.57,117.82,118.34,208.58,245.24,30.49,0,0,0,16.24,46.34
116,1994,7,Maharashtra,Yeotmal,90.31,114.23,173.45,162.16,241.18,20.72,0,0,0,15.13,44.75
116,1995,7,Maharashtra,Yeotmal,77.56,125.53,96.37,188.86,220.39,78.93,0,1.71,0,31.75,64.09
116,1996,7,Maharashtra,Yeotmal,106.85,133.83,173.93,193.58,251.54,158.56,0,0,0,12.52,39.56
116,1997,7,Maharashtra,Yeotmal,84.36,116.09,175.37,158.66,222.91,89.94,0,0,5.74,28.22,34.62
116,1998,7,Maharashtra,Yeotmal,90.25,111.58,144.49,194.57,224.9,92.91,0,0,0,27.54,33.73
116,1999,7,Maharashtra,Yeotmal,90.14,103.72,172.82,202.4,207.01,74.87,0,0,0,14.24,44.08
116,2000,7,Maharashtra,Yeotmal,93.59,118.01,175.89,207.47,217.56,3.73,0,0,20.27,59.58,81.53
116,2001,7,Maharashtra,Yeotmal,92.18,128.77,147.03,171.42,233.96,0,6.78,0,24.43,25.2,67.4
116,2002,7,Maharashtra,Yeotmal,92.47,126.19,176.83,203.47,252.18,0,26.06,0,0,32.57,57.72
116,2003,7,Maharashtra,Yeotmal,100.6,126.93,153.63,195.7,247.35,23.57,0,0,1.95,39.33,62.19
116,2004,7,Maharashtra,Yeotmal,85.69,118.09,161.78,196.64,200.2,80.47,0,0,0,33.8,48.75
116,2005,7,Maharashtra,Yeotmal,82.34,118.09,146.19,174.93,216.62,64.26,0,0,0,17.82,43.05
116,2006,7,Maharashtra,Yeotmal,86.63,118,83.16,175.85,173.49,51.97,0,0,0,36.59,50.93
116,2007,7,Maharashtra,Yeotmal,91.59,118.61,159.65,171.7,223.25,7.22,0,0,0,42.45,58.39
116,2008,7,Maharashtra,Yeotmal,93.75,107.76,126.19,179.91,215.76,43.45,0,0,0,35.07,56.79
116,2009,7,Maharashtra,Yeotmal,95.09,121.63,154.98,185.82,194.41,57.07,0,0,4.46,25.12,31.05
116,2010,7,Maharashtra,Yeotmal,73.47,115.16,145.72,198.72,231.49,30.23,0,0,0,32.93,38.62
116,2011,7,Maharashtra,Yeotmal,84.53,108.52,158.05,123.38,206.98,47.83,0,0,0,42.16,64.11
116,2012,7,Maharashtra,Yeotmal,91.5,117.38,159.52,192.9,220.78,35.59,0,0,0,34.18,50.29
116,2013,7,Maharashtra,Yeotmal,82.63,106.97,156.84,161.72,227.29,0,0,0,0,7.02,38.23
116,2014,7,Maharashtra,Yeotmal,95.35,97.9,103.89,166.97,188.06,135.51,0,1.21,0,42.74,61.82
116,2015,7,Maharashtra,Yeotmal,75.94,114.85,99.09,126.28,202.68,0,0.94,0,0,42.03,67.43
117,1958,7,Maharashtra,Wardha,88.57,124.19,156.65,185.61,229.16,86.38,0,0,0,26.83,42.72
117,1959,7,Maharashtra,Wardha,80.7,115.47,169.84,166.88,241.39,2.06,0,0,0,21.56,43.45
117,1960,7,Maharashtra,Wardha,51.79,113.17,118.46,174.54,234.71,23.57,0,0.18,0.16,26.68,47.94
117,1961,7,Maharashtra,Wardha,91.06,113.58,171.49,185.54,200.74,78.95,0,0,0,11.52,38.86
117,1962,7,Maharashtra,Wardha,73.44,107.47,136.41,148.42,207.18,149.07,0,0,0,41.75,45.92
117,1963,7,Maharashtra,Wardha,77.52,102.96,153.98,154.66,229.18,10.62,0,0,4.35,19.11,44.84
117,1964,7,Maharashtra,Wardha,0,1.26,6.83,2.48,0.79,191.82,284.78,388.39,195.35,26.25,1.77
117,1965,7,Maharashtra,Wardha,12.79,7.05,6.46,36.92,3.68,170.94,262.71,145.06,209.98,0.82,0
117,1966,7,Maharashtra,Wardha,8.95,0,17.95,19.4,62.05,58.8,437.47,182.49,231.78,1.32,20.72
117,1967,7,Maharashtra,Wardha,1.88,0,72.44,16.34,1.42,166.76,417.63,141.39,92.96,4.79,0
117,1968,7,Maharashtra,Wardha,9.13,17.25,55.71,47.59,1.73,113.38,293.88,193.35,281.67,6.09,1.09
117,1969,7,Maharashtra,Wardha,92.05,121.02,170.86,202.28,210.68,105.2,0,0.07,0,43.04,56.34
117,1970,7,Maharashtra,Wardha,81.33,117.46,146.48,185.31,215.62,0,0,0,0,42.32,53.09
117,1971,7,Maharashtra,Wardha,86.07,108.17,139.97,182.61,184.86,2.91,1.34,0,0,10.49,44.27
117,1972,7,Maharashtra,Wardha,80.43,109.03,161.32,186.26,238.75,68.95,0,0,20.99,51.05,57.93
117,1973,7,Maharashtra,Wardha,99.35,119.06,172.1,198.63,259.65,118.51,0,0,0,4.42,38.01
117,1974,7,Maharashtra,Wardha,76.59,109.48,165.48,200.57,224.78,98.77,0,0,15.52,0,33.86
117,1975,7,Maharashtra,Wardha,68.35,93.17,145.35,201.84,249.09,5.31,0,0,0,21.96,43.69
117,1976,7,Maharashtra,Wardha,75.72,112.81,155.04,174.09,250.07,117.26,0,0,0,45.73,41.17
117,1977,7,Maharashtra,Wardha,89.86,113.69,160.13,194.67,214.12,14.74,0,0,0.09,31.85,36.49
117,1978,7,Maharashtra,Wardha,72.44,85.18,118.36,146.37,243.73,0.24,0,0,21.96,50.81,62.05
117,1979,7,Maharashtra,Wardha,61.18,78.51,170.1,205.14,197.41,5.59,0,0,4.73,47.28,57.68
117,1980,7,Maharashtra,Wardha,84.08,116.06,173.4,199.72,259.16,0.93,0,0,4.86,48.19,66.66
117,1981,7,Maharashtra,Wardha,75.43,117.2,133.19,196.41,219.11,21,0,0,0,35.57,50.38
117,1982,7,Maharashtra,Wardha,44.47,101.33,157.72,170.58,198.66,68.7,0,2.47,0,32.43,48.61
117,1983,7,Maharashtra,Wardha,88.39,110.71,168.81,204.6,230.5,55.72,0,0,0,25.31,46.16
117,1984,7,Maharashtra,Wardha,62.2,98.04,161.09,188.5,252.04,110.22,0,0,28.46,33.02,60.98
117,1985,7,Maharashtra,Wardha,74.02,113.61,167.13,179.57,232.03,3.46,0,0,13.12,18.91,48.74
117,1986,7,Maharashtra,Wardha,76.16,90.14,165.89,191.12,225.69,10.87,0,0,9.85,48.07,62.86
117,1987,7,Maharashtra,Wardha,70.47,105.81,142.4,206.06,196.33,45.33,0,0,27.72,35.94,45.67
117,1988,7,Maharashtra,Wardha,89.8,115.83,167.9,161.47,235.57,38.95,0,0,0,34.67,45.16
117,1989,7,Maharashtra,Wardha,86.76,114.45,92.68,198.29,234.84,37.04,0,0,0.57,45.09,61.25
117,1990,7,Maharashtra,Wardha,90.53,108.39,153.74,204.31,144.21,0,0,0,8.59,20.43,50.36
117,1991,7,Maharashtra,Wardha,79.5,113.35,164.84,167.4,241.57,15.44,0,0,36.79,69.16,73.04
117,1992,7,Maharashtra,Wardha,89.61,116.11,170.48,198.44,215.34,110.68,0,0,0,34.86,50.36
117,1993,7,Maharashtra,Wardha,91.55,106.86,103.8,210.34,243.03,34.33,0,0,0,22.1,45.97
117,1994,7,Maharashtra,Wardha,72.55,98.84,169.84,168,245.94,35.61,0,0,0,11.71,41.44
117,1995,7,Maharashtra,Wardha,56.27,115.24,84.11,184.69,223,82.28,0,0.03,0,36.46,60.75
117,1996,7,Maharashtra,Wardha,96.94,125.36,172.93,183.34,257.05,174.49,0,0,0,18.81,41.12
117,1997,7,Maharashtra,Wardha,73.39,111.36,171.2,163.75,230.66,105.94,0,0,0.06,22.92,30.92
117,1998,7,Maharashtra,Wardha,63.44,92.45,127.71,184.08,225.15,96.58,0,0,0,30.85,31.96
117,1999,7,Maharashtra,Wardha,82.24,97.03,169.94,203.87,211.23,106.12,0,0,0,12.04,41.02
117,2000,7,Maharashtra,Wardha,82.5,106.66,171.75,209.94,216.75,15.75,0,0,17.69,50.54,71.37
117,2001,7,Maharashtra,Wardha,84.04,121.73,146.18,160.48,229.99,0,0,0,19.14,12.41,52.01
117,2002,7,Maharashtra,Wardha,82.13,114.61,174.01,194.87,248.06,0,23.7,0,0,33.84,51.09
117,2003,7,Maharashtra,Wardha,92.05,110.73,137.97,190.44,253.86,12.04,0,0,0,40.64,52.79
117,2004,7,Maharashtra,Wardha,67.74,113.65,160.73,196.01,210.15,74.06,0,0,0,37.67,47.24
117,2005,7,Maharashtra,Wardha,66.99,113.65,149.33,181.27,227.4,46.48,0,0,0,19.71,41.99
117,2006,7,Maharashtra,Wardha,81.59,114.21,73.38,181.45,177.87,81.5,0,0,0,39.08,49.2
117,2007,7,Maharashtra,Wardha,87.17,113.72,157.09,178.81,229.89,16.39,0,0,0,41.91,49.78
117,2008,7,Maharashtra,Wardha,86.76,104.46,130.98,180.21,229.09,21.55,0,0,0,32.53,49.21
117,2009,7,Maharashtra,Wardha,88.48,115.15,153.17,187.83,200.43,67.22,0,0,3.58,24.96,33.87
117,2010,7,Maharashtra,Wardha,61.74,105.38,142.68,201.37,239.69,59.97,0,0,0,35.7,38.43
117,2011,7,Maharashtra,Wardha,79.37,104.91,159.65,119.69,217.71,42.38,0,0,0,42.98,55.36
117,2012,7,Maharashtra,Wardha,80.14,109.57,157.26,191.64,228.54,63.61,0,0,0,36.69,45.48
117,2013,7,Maharashtra,Wardha,70.62,99.78,147.29,162.96,239.19,0,0,0,0,5.25,36.27
117,2014,7,Maharashtra,Wardha,79.65,86.94,108.47,165.1,194.2,139.68,0,0.51,0,42.04,52.98
117,2015,7,Maharashtra,Wardha,64.48,105.49,93.77,122.33,206.26,0,0,0,0,41.55,56.28
118,1958,7,Maharashtra,Nagpur,59.26,92.19,137.13,172.06,223.85,75.56,0,0,0,22.04,34.65
118,1959,7,Maharashtra,Nagpur,49.6,83.93,148.06,143.38,226.41,0.82,0,0,0,19.82,38.59
118,1960,7,Maharashtra,Nagpur,30.11,79.24,95.56,154.21,224,29.31,0,0,0.8,24.52,41.8
118,1961,7,Maharashtra,Nagpur,60.88,85.34,152.63,170.37,195.5,59.41,0,0,0,14.7,36.16
118,1962,7,Maharashtra,Nagpur,51.34,75.37,112.67,129.71,197.66,133.31,0,0,0,41.44,39.33
118,1963,7,Maharashtra,Nagpur,52.82,73.11,132.93,131.05,223.26,2.38,0,0,0.02,17.73,38.48
118,1964,7,Maharashtra,Nagpur,0,1.36,7.11,1.28,0.9,180.09,281.35,427.74,196.7,26.33,1.61
118,1965,7,Maharashtra,Nagpur,17.19,5.24,13.33,34.62,4.17,176.93,237.34,141.74,242.46,3.17,0.02
118,1966,7,Maharashtra,Nagpur,9.06,0,15.04,20.35,66.38,79.82,434.38,197.01,220.27,3.14,26.45
118,1967,7,Maharashtra,Nagpur,1.72,0,87.72,19.02,2.97,174.73,448.79,171.48,100.22,3.55,0
118,1968,7,Maharashtra,Nagpur,13.12,15.44,50.28,55.35,1.04,119.49,334.54,186.26,342.5,8.57,0.59
118,1969,7,Maharashtra,Nagpur,64.45,95.75,152.22,191.39,187.78,99.87,0,0,0,42.16,46.91
118,1970,7,Maharashtra,Nagpur,56.31,91.25,116.81,175.38,203.81,0,0,0,0,42.07,44.05
118,1971,7,Maharashtra,Nagpur,58.98,83.94,121.17,165.32,173.05,0.01,0,0,0,7.71,35.99
118,1972,7,Maharashtra,Nagpur,54.87,78.52,138.34,171.72,229.88,75.5,0,0,24.44,52.99,49.3
118,1973,7,Maharashtra,Nagpur,80.36,101.54,160.11,189.87,248.49,120.91,0,0,0,2.41,35.51
118,1974,7,Maharashtra,Nagpur,52.73,77.85,142.71,185.79,215.44,78.39,0,0,15.12,0,31.74
118,1975,7,Maharashtra,Nagpur,46.84,64.69,111.89,186.3,240.08,0.18,0,0,0,14.82,37.63
118,1976,7,Maharashtra,Nagpur,50.39,81.59,131.03,153.61,236.4,110.38,0,0,0,44.5,35.69
118,1977,7,Maharashtra,Nagpur,64.11,89.96,143.64,185.96,203.92,7.37,0,0,0,30.26,28.32
118,1978,7,Maharashtra,Nagpur,48.11,61.11,93.28,128.19,232.87,6.32,0,0,17.63,45.64,43.58
118,1979,7,Maharashtra,Nagpur,36.27,58.23,146.72,190.38,194.44,8.03,0,0,1.83,42.2,42.46
118,1980,7,Maharashtra,Nagpur,57.73,88.3,153.64,184.61,250.02,0,0,0,1.42,44.76,48.81
118,1981,7,Maharashtra,Nagpur,51.77,90.83,115.57,185.66,210.91,8.5,0,0,0,34.2,42.73
118,1982,7,Maharashtra,Nagpur,27.35,72.72,133.27,155.99,193.29,43.18,0,0.08,0,31.75,41.6
118,1983,7,Maharashtra,Nagpur,61.85,83.74,150.62,190.66,219.52,53.83,0,0,0,23.34,40.76
118,1984,7,Maharashtra,Nagpur,35.64,69.17,136.75,169.21,242.17,99.32,0,0,25.18,33.52,47.87
118,1985,7,Maharashtra,Nagpur,53.48,91.03,152.23,168.33,220.94,8.95,0,0,4.88,9.51,38.46
118,1986,7,Maharashtra,Nagpur,46.93,65.77,136.8,179.99,210.54,6.17,0,0,4.43,42.51,44.88
118,1987,7,Maharashtra,Nagpur,43.61,77.3,117.43,192.98,187.04,51.4,0,0,24.99,30.91,35.42
118,1988,7,Maharashtra,Nagpur,63.25,91.31,150.54,141.95,230.22,24.39,0,0,0,32.1,37.51
118,1989,7,Maharashtra,Nagpur,59.73,86.96,72.11,186.52,227.45,30.6,0,0,1.18,46.3,51.44
118,1990,7,Maharashtra,Nagpur,68.34,86.34,135.44,193.8,139,0,0,0,1.62,18.95,42.56
118,1991,7,Maharashtra,Nagpur,51.35,82.66,140.97,149.97,235.02,13.15,0,0,34.13,53.77,52.96
118,1992,7,Maharashtra,Nagpur,69.5,98.07,158.83,190.84,213.33,120.05,0,0,0,33.76,42.33
