Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),KHARIF SORGHUM AREA (1000 ha),KHARIF SORGHUM PRODUCTION (1000 tons),KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM AREA (1000 ha),RABI SORGHUM PRODUCTION (1000 tons),RABI SORGHUM YIELD (Kg per ha),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),PEARL MILLET AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),FINGER MILLET AREA (1000 ha),FINGER MILLET PRODUCTION (1000 tons),FINGER MILLET YIELD (Kg per ha),BARLEY AREA (1000 ha),BARLEY PRODUCTION (1000 tons),BARLEY YIELD (Kg per ha),CHICKPEA AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),PIGEONPEA AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),MINOR PULSES AREA (1000 ha),MINOR PULSES PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),SESAMUM AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),RAPESEED AND MUSTARD AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),SAFFLOWER YIELD (Kg per ha),CASTOR AREA (1000 ha),CASTOR PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),LINSEED AREA (1000 ha),LINSEED PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),SUNFLOWER AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),SOYABEAN AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),OILSEEDS AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha),FRUITS AREA (1000 ha),VEGETABLES AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),POTATOES AREA (1000 ha),ONION AREA (1000 ha),FODDER AREA (1000 ha)
104,2017,7,Maharashtra,Satara,45.8,83,1812.23,37.2,75.1,2018.82,24.1,33.1,1373.44,136.6,124.6,912.15,160.7,157.7,981.33,67.4,34.1,505.93,33.99,98.1,2886.48,4.5,5.1,1133.33,0,0,0,31,28.9,932.26,1.7,0.3,176.47,48.17,45.2,938.32,35.68,51.6,1446.35,0.01,0,300,0.1,0.04,400,0.1,0.1,1000,0.05,0.01,208.33,0,0,0,0.64,0.33,522.76,69.7,128.5,1843.62,0,0,0,80.64,798.38,9900.05,0.09,0.02,211.76,0,0,0,0,0,0
105,2002,7,Maharashtra,Sangli,18.5,28.4,1535.14,22.4,28.5,1272.32,107.3,59.6,555.45,120.8,45.4,375.83,228.1,105,460.32,64.4,9.5,147.52,17.2,25,1453.49,0.5,0.7,1400,0,0,0,26.5,14.7,554.72,10.7,4.1,383.18,43.4,3.54,81.57,37.3,26.6,713.14,0.2,0,0,0.2,0.1,500,2.4,0.5,208.33,0,0,0,0,0,0,8.8,3.9,443.18,61.9,103.6,1673.67,111,134.8,1214.41,47.4,420.6,8873.42,3,0.56,186.67,8.8,2.2,11,0.2,1.7,35.1
105,2003,7,Maharashtra,Sangli,15.6,39.5,2532.05,12.6,20.3,1611.11,50.8,15.5,305.12,152.5,33.7,220.98,203.3,49.2,242.01,11.2,0.4,35.71,13.2,30.8,2333.33,0.4,0.7,1750,0,0,0,19,11.4,600,5.8,1.7,293.1,13.6,0.8,58.82,16.9,12,710.06,0.1,0.1,1000,0.3,0.11,366.67,1.7,0.2,117.65,0,0,0,0,0,0,4.9,0.9,183.67,40.8,80.1,1963.24,64.9,93.51,1440.83,35.1,279.55,7964.39,0.6,0.15,250,6.4,0.6,7,0.2,0.2,0
105,2004,7,Maharashtra,Sangli,17.7,44.2,2497.18,29.4,50.2,1707.48,112.8,205,1817.38,153.2,81.3,530.68,266,286.3,1076.32,95.6,45.9,480.13,23.7,47.76,2015.19,0.4,0.5,1250,0,0,0,29.6,18.6,628.38,13.2,5.8,439.39,45.9,19.2,418.3,32.9,25.4,772.04,0.3,0.1,333.33,0.6,0.1,166.67,2.1,1.3,619.05,0,0,0,0,0,0,11,6.1,554.55,82.6,150.1,1817.19,130.2,183.34,1408.14,31.6,265.15,8390.82,1.3,0.03,23.08,6.6,1,7.6,0.3,0.52,0
105,2005,7,Maharashtra,Sangli,18.1,39.5,2182.32,26,41.7,1603.85,111.1,96.6,869.49,116.5,56.6,485.84,227.6,153.2,673.11,74.2,27.5,370.62,22.4,52.8,2357.14,0.4,0.5,1250,0,0,0,29,20,689.66,12.7,4.4,346.46,38.7,21.33,551.16,36.2,24.3,671.27,0.3,0.1,333.33,0.4,0.14,350,2.2,0.4,181.82,0,0,0,0,0,0,9.2,5,543.48,72.4,98,1353.59,121.9,128.31,1052.58,36.8,299.64,8142.39,2.7,0.41,151.85,8.8,2.4,11.2,0.2,1.04,0
105,2006,7,Maharashtra,Sangli,18.1,28.9,1596.69,29.6,47.7,1611.49,113.9,86.3,757.68,139.6,82,587.39,253.5,168.3,663.91,92.7,35,377.56,26,31.75,1221.15,0.1,0.1,1000,0,0,0,29.6,19.1,645.27,13.7,7,510.95,48.3,30.12,623.6,36.9,21.1,571.82,0.5,0.1,200,0.4,0.2,500,2.3,1.1,478.26,0.2,0.05,250,0,0,0,9.4,4.7,500,60.8,89.9,1478.62,111.3,117.35,1054.36,53.4,497.3,9312.73,1.6,0.32,200,0,0,0,0,1.11,0
105,2007,7,Maharashtra,Sangli,18.7,43.61,2332.09,29.8,58.4,1959.73,104,86.4,830.77,138.6,90.2,650.79,242.6,176.6,727.95,86.7,34.4,396.77,34.2,81.98,2397.08,0.1,0.13,1300,0,0,0,29.9,27.6,923.08,14.5,6.8,468.97,50.6,28.66,566.4,38.7,38.67,999.22,0.4,0.1,250,0.5,0.2,400,2.1,0.5,238.1,0,0,0,0,0,0,9.6,6.9,718.75,59.5,127.9,2149.58,111.4,174.47,1566.16,64.7,655,10123.65,1.9,1.07,563.16,0,0,0,0,1.05,0
105,2008,7,Maharashtra,Sangli,18.7,38.7,2069.52,24.6,45.3,1841.46,40.4,26.2,648.51,172.8,100.8,583.33,213.2,127,595.68,12.5,0.9,72,28,64.24,2294.29,0.1,0.1,1000,0,0,0,28.1,18.1,644.13,3.9,1.7,435.9,11.8,3.79,321.19,21.2,15.1,712.26,0.1,0.1,1000,0.5,0.13,260,3.3,1.6,484.85,0,0,0,0,0,0,7.7,4.7,610.39,55.7,119.9,2152.6,88.6,141.63,1598.53,55.4,503.71,9092.24,1.5,0.27,180,0,0,0,0,0,0
105,2009,7,Maharashtra,Sangli,18.7,35.07,1875.4,34.3,57.47,1675.51,90.7,77.19,851.05,186.1,111.66,600,276.8,188.85,682.26,54.1,18.21,336.6,34.1,79.58,2333.72,0.1,0.14,1400,0,0,0,34,28.22,830,8.3,8.38,1009.64,20.25,7.64,377.28,26.2,28.28,1079.39,0.1,0.04,400,0.7,0.18,257.14,7,3.35,478.57,0,0,0,0,0,0,10.3,5.21,505.83,56,84.86,1515.36,100.5,121.95,1213.43,63.2,541.97,8575.47,2.5,0.3,120,0,0,0,0,0,0
105,2010,7,Maharashtra,Sangli,20.2,53.87,2666.83,39.3,72.93,1855.73,87.2,108.7,1246.56,180.6,102.99,570.27,267.8,211.69,790.48,74.9,62.5,834.45,43.21,132.88,3075.21,0.13,0.2,1538.46,0,0,0,37.2,34.44,925.81,11.25,3.91,347.56,46.5,32.13,690.97,28.7,36.91,1286.06,0.3,0.08,266.67,0,0,0,7.2,3.17,440.28,0,0,0,0,0,0,7.6,4.15,546.05,57.3,119.57,2086.74,101.7,164.2,1614.55,76.3,785.13,10290.04,3.52,0.7,198.86,0,0,0,0,0,0
105,2011,7,Maharashtra,Sangli,18.1,33.7,1861.88,20,34.03,1701.5,60.4,45.34,750.66,177.2,41.89,236.4,237.6,87.23,367.13,26.3,6.4,243.35,53.1,108.77,2048.4,0.1,0.14,1400,0,0,0,22.7,17.4,766.52,5.5,1.5,272.73,22.6,6.89,304.87,24.4,22.24,911.48,0.1,0.03,300,0,0,0,2.7,1.07,396.3,0,0,0,0,0,0,3.4,1.65,485.29,59.8,99.92,1670.9,90.9,125.18,1377.12,70.5,716.34,10160.85,3,0.88,293.33,36.08,4.45,40.52,0,0.87,0
105,2012,7,Maharashtra,Sangli,17.5,33.74,1928,20.1,36.48,1814.93,55.8,26.56,475.99,186.4,43.93,235.68,242.2,70.5,291.08,22.1,4.8,217.19,34.9,65.15,1866.76,0,0,0,0,0,0,23.9,14.37,601.26,5.4,0.8,148.15,15.1,3.39,224.5,22.6,17.59,778.32,0.1,0.03,300,0,0,0,3.1,0.31,100,0.6,0.15,250,0,0,0,2.6,1.04,400,63,100.62,1597.14,92.2,119.79,1299.24,60.7,706.61,11641.02,2.6,1.48,569.23,50.96,4.64,55.6,0.14,0.87,0
105,2013,7,Maharashtra,Sangli,14.5,25.5,1758.62,26.2,51.5,1965.65,61.8,53.3,862.46,217.6,124.5,572.15,279.4,177.8,636.36,24.2,7.2,297.52,47.9,114.5,2390.4,0,0,0,0,0,0,27.4,20.4,744.53,6.3,3.3,523.81,31.2,18.7,599.36,26.8,30,1119.4,0.1,0.02,200,0,0,0,4.1,2.19,534.15,1.5,0.5,333.33,0,0,0,2.9,1.49,513.79,77.1,159.6,2070.04,89.4,134.8,1507.83,62.6,746.67,11927.64,2.8,1.12,400,0,0,0,0,0,0
105,2014,7,Maharashtra,Sangli,15.5,31.4,2025.81,32.5,70.9,2181.54,52.1,55.6,1067.18,193.2,130,672.88,245.3,185.6,756.62,69.6,53.1,762.93,63.8,244.2,3827.59,0,0,0,0,0,0,27.1,26.5,977.86,6.9,2,289.86,27.7,15.2,548.74,31.8,32.9,1034.59,0,0,0,0,0,0,1.7,2.2,1294.12,0.2,0.1,500,0,0,0,4.2,2.2,523.81,36.6,47.7,1303.28,74.6,85.1,1140.75,74.5,810.71,10882.01,1.4,0.25,178.57,0,0,0,0,0,0
105,2015,7,Maharashtra,Sangli,22.6,43.4,1920.35,19.2,32.4,1687.5,68.6,32.2,469.39,141.8,58.6,413.26,210.4,90.8,431.56,33.9,8.1,238.94,46.7,89.8,1922.91,0,0,0,0,0,0,22.3,14,627.8,5.3,0.6,113.21,22.8,5.3,232.46,30.1,22.5,747.51,0,0,0,0,0,0,1.9,0.64,336.84,0.3,0.1,333.33,0,0,0,0.5,0.07,140,51.7,79.8,1543.52,84.6,103.1,1218.68,84,808.79,9628.45,1,0.09,90,0,0,0,0,0,0
105,2016,7,Maharashtra,Sangli,16.8,42.9,2553.57,25.6,63.6,2484.37,66,66.2,1003.03,149.4,77,515.39,215.4,143.2,664.81,66.1,47.1,712.56,64,195.7,3057.81,0,0,0,0,0,0,28.3,23.6,833.92,10.71,4.04,377.32,38.15,24.75,648.82,32.6,41.8,1282.21,0.02,0.01,250,0,0,0,0.4,0.3,750,0,0,0,0.01,0.01,600,0.79,0.35,441.77,57.3,127,2216.4,0,0,0,72.36,780.95,10792.86,0.6,0.32,540,0,0,0,0,0,0
105,2017,7,Maharashtra,Sangli,17,39.3,2311.76,25.1,49.8,1984.06,53.8,44.9,834.57,139.3,86.8,623.12,193.1,131.7,682.03,58.8,8.7,147.96,58.78,142.2,2419.03,0,0,0,0,0,0,29.4,26.9,914.97,7.4,2.2,297.3,36.44,7.64,209.71,29.25,35.2,1203.58,0.02,0.02,909.09,0.01,0.01,714.29,0.5,0.3,600,0.03,0.01,370.37,0,0,0,1.26,0.74,584.26,47.3,78.8,1665.96,0,0,0,80.18,854.68,10660.05,0.25,0.04,141.73,0,0,0,0,0,0
106,2002,7,Maharashtra,Solapur,0.5,0.3,600,48.4,61.8,1276.86,1.1,0.6,545.45,672.1,225.4,335.37,673.2,226,335.71,25.1,9.5,378.49,27.1,47.4,1749.08,0,0,0,0,0,0,31.9,13.8,432.6,13.3,4.6,345.86,21.8,6.4,293.58,5.9,4,677.97,0.3,0.1,333.33,0.2,0.1,500,15.7,4.3,273.89,0.4,0.1,250,0.6,0.1,166.67,34.7,15.4,443.8,0.7,0.5,714.29,58.6,24.59,419.62,56.4,405.2,7184.4,4.4,1.28,290.91,3,6.5,9.5,0.1,6,20.7
106,2003,7,Maharashtra,Solapur,0.2,0.1,500,30.8,13.3,431.82,0.4,0.1,250,613.7,28.6,46.6,614.1,28.7,46.74,9.7,3.7,381.44,14.8,4.9,331.08,0,0,0,0,0,0,28,5.1,182.14,7.7,0.7,90.91,5.3,2,377.36,2.1,0.9,428.57,0.1,0.1,1000,0,0,0,13.3,1.1,82.71,0,0,0,0.3,0.1,333.33,21.6,2.8,129.63,0.6,0.7,1166.67,38.2,5.8,151.83,48.6,283.15,5826.13,1.1,0.26,236.36,4,1.6,5.6,0.1,1.2,0
106,2004,7,Maharashtra,Solapur,0.4,0.1,250,50.1,56.2,1121.76,0.4,0.3,750,686.9,302.6,440.53,687.3,302.9,440.71,26.2,15,572.52,27.7,38.45,1388.09,0,0,0,0,0,0,38.4,18.8,489.58,15.8,5.5,348.1,24.1,10.52,436.51,9.9,9,909.09,0.4,0.1,250,0,0,0,15,7.8,520,0,0,0,0.4,0.1,250,38.3,21,548.3,2.1,4.7,2238.1,66.6,42.88,643.84,36,263.3,7313.89,1,0.34,340,4.4,5.7,10.1,0.1,5.2,0
106,2005,7,Maharashtra,Solapur,0.4,0.1,250,58.9,69.2,1174.87,0.4,0.3,750,707,361.1,510.75,707.4,361.4,510.88,14.8,6.7,452.7,30.4,51,1677.63,0,0,0,0,0,0,43.9,33.4,760.82,18.9,5.9,312.17,8.3,5.22,628.92,11.7,11.6,991.45,3.1,0.7,225.81,0,0,0,12.5,4.8,384,0,0,0,0.4,0.1,250,37.5,19.9,530.67,1.1,0.8,727.27,63.7,37.4,587.13,68.3,566.05,8287.7,0.8,0.22,275,14,6.4,20.4,0.1,5.07,0
106,2006,7,Maharashtra,Solapur,0.4,0.1,250,69.4,85.9,1237.75,0.4,0.2,500,711.3,342.2,481.09,711.7,342.4,481.1,27.5,7.7,280,31.9,47.25,1481.19,0,0,0,0,0,0,47.1,28.7,609.34,28.3,14.5,512.37,27.3,8.51,311.72,11.8,11,932.2,0.3,0.1,333.33,0,0,0,11.7,5,427.35,0.3,0.09,300,0.5,0.1,200,36.1,18.4,509.7,2.1,3.3,1571.43,63,38.09,604.6,143.6,1222.37,8512.33,0.9,0.26,288.89,0,0,0,0,6.73,0
106,2007,7,Maharashtra,Solapur,0.3,0.33,1100,75,110.3,1470.67,0.2,0.16,800,617.8,351.5,568.95,618,351.66,569.03,21.5,9.1,423.26,33.3,55.08,1654.05,0,0,0,0,0,0,40.3,31,769.23,25.7,11.1,431.91,24.9,17.65,708.84,8,7.98,997.5,0.3,0.1,333.33,0,0,0,7.5,3.5,466.67,0.3,0.09,300,0.4,0.1,250,27,18.13,671.48,2.8,3.9,1392.86,46.4,33.9,730.6,154.5,1224.79,7927.44,1.1,0.51,463.64,0,0,0,0,4.52,0
106,2008,7,Maharashtra,Solapur,0.1,0.1,1000,62.6,83.8,1338.66,0.2,0.2,1000,687.5,406,590.55,687.7,406.2,590.66,1.8,0.8,444.44,26.5,55.88,2108.68,0,0,0,0,0,0,38.5,28.2,732.47,6.9,2.7,391.3,2.1,1.16,552.38,8.1,11.3,1395.06,0.1,0.1,1000,0,0,0,7.6,5.1,671.05,0,0,0,0.3,0.1,333.33,23.9,14.3,598.33,2.5,2.3,920,42.8,33.3,778.04,117.5,995.44,8471.83,0.1,0.03,300,0,0,0,0,0,0
106,2009,7,Maharashtra,Solapur,0.1,0.01,100,80.4,105.97,1318.03,0.1,0.04,400,657.6,400.74,609.4,657.7,400.79,609.38,14.4,5.24,363.89,38.7,101.58,2624.81,0,0,0,0,0,0,47.7,37.24,780.71,23.2,6.93,298.71,6.3,1.83,290.48,9.5,11.95,1257.89,0.1,0.01,100,0,0,0,8.6,5.53,643.02,0,0,0,0.4,0.09,225,24.4,11.39,466.8,3.2,2.79,871.87,46.2,31.75,687.23,107.3,993.26,9256.85,1.4,0.4,285.71,0,0,0,0,0,0
106,2010,7,Maharashtra,Solapur,0.7,0.23,328.57,87.8,122.94,1400.23,0.4,0.16,400,641.2,380.55,593.5,641.6,380.71,593.38,18.4,9.6,521.74,58.1,127.02,2186.23,0,0,0,0,0,0,56.4,37.45,664.01,41.8,15.6,373.21,17.6,10.11,574.43,7.7,8.32,1080.52,0.4,0.09,225,0,0,0,7.4,4.74,640.54,0.1,0.1,1000,0.4,0.11,275,27.1,14.21,524.35,4.3,5.29,1230.23,47.5,32.87,692,163.1,1600.01,9809.99,1.8,0.89,494.44,0,0,0,0,0,0
106,2011,7,Maharashtra,Solapur,0.7,0.2,285.71,29.3,34.89,1190.78,0.4,0.28,700,482.6,192.97,399.85,483,193.25,400.1,9.9,3.9,393.94,39.8,81.97,2059.55,0,0,0,0,0,0,24.8,16.39,660.89,21.6,8.08,374.07,6.8,4.5,661.76,6.1,6.19,1014.75,0.3,0.09,300,0,0,0,2.4,0.69,287.5,0.1,0.03,300,0.2,0.04,200,17.4,8.46,486.21,5.1,12.24,2400,31.7,27.75,875.39,173.4,1593.62,9190.43,0.9,0.41,455.56,72.1,29.73,101.84,0.06,23.37,0
106,2012,7,Maharashtra,Solapur,0.4,0.09,225,28.8,21.81,757.29,0.4,0.09,225,480.7,132.87,276.41,481.1,132.96,276.37,6.3,2.4,380.95,33.3,52.5,1576.58,0,0,0,0,0,0,26.1,10.92,418.39,18.8,6.31,335.64,6.7,3.02,450.75,4.2,4.55,1083.33,0.3,0.06,200,0,0,0,0.9,0.44,488.89,0,0,0,0.1,0.01,100,14.8,6.38,431.08,5.5,11.48,2087.27,26.88,23.19,862.72,144.2,971.66,6738.28,0.5,0.28,560,14.05,19.35,33.4,0,15,0
106,2013,7,Maharashtra,Solapur,0.4,0.1,250,35.7,35.8,1002.8,0.5,0.2,400,565.8,304.5,538.18,566.3,304.7,538.05,6.3,2.2,349.21,44.3,97.9,2209.93,0,0,0,0,0,0,35.4,19.7,556.5,18.8,9.2,489.36,91,55.9,614.29,5,5.9,1180,0.3,0.1,333.33,0,0,0,1.5,0.7,466.67,0.2,0,0,0.2,0.1,500,17,12.5,735.29,5.5,9.9,1800,60.7,70.9,1168.04,122.6,1048.82,8554.81,0.5,0.13,260,0,0,0,0,0,0
106,2014,7,Maharashtra,Solapur,0.4,0.1,250,42.2,54.6,1293.84,0.3,0.1,333.33,622.8,354.1,568.56,623.1,354.2,568.45,5.5,2.2,400,51,133.2,2611.76,0,0,0,0,0,0,39.5,29.6,749.37,18.8,9,478.72,7.5,3.9,520,5.8,6.9,1189.66,0.2,0.1,500,0,0,0,2.1,1.9,904.76,0.2,0,0,0.2,0,0,20.5,12,585.37,6.3,7.4,1174.6,36,28.4,788.89,205.5,2004.97,9756.54,0.6,0.22,366.67,0,0,0,0,0,0
106,2015,7,Maharashtra,Solapur,0.2,0,0,41.3,28.8,697.34,0.2,0,0,615.7,108,175.41,615.9,108,175.35,14.8,3.4,229.73,48.2,65.2,1352.7,0,0,0,0,0,0,45.8,13.5,294.76,18.2,3,164.84,29.2,6.11,209.25,3.5,2.9,828.57,0.11,0.04,363.64,0,0,0,2,0.5,250,0.03,0.01,333.33,0.1,0.01,100,17.4,4,229.89,14.2,2.4,169.01,37.4,10,267.38,183.1,1096.44,5988.2,0.9,0.13,144.44,0,0,0,0,0,0
106,2016,7,Maharashtra,Solapur,0.2,0.04,215,58.1,77.78,1338.73,0.2,0.08,400,658.5,361.78,549.4,658.7,361.86,549.35,26.9,9.4,349.44,63,104.4,1657.14,0.1,0.05,500,0,0,0,56.5,38.1,674.34,29.97,16.8,560.53,26.6,14.36,539.77,5.1,5.65,1107.84,0.19,0.05,272.73,0.3,0.04,133.33,3.3,1.9,575.76,0.3,0.08,266.67,0.03,0.02,666.67,3.25,1.15,352.51,27.7,10.17,367.15,0,0,0,64.74,476.21,7355.23,0.9,0.25,274,0,0,0,0,0,0
106,2017,7,Maharashtra,Solapur,0.6,0.07,116.67,68.7,81.83,1191.12,0,0,0,656.9,370.08,563.37,656.9,370.08,563.37,28.6,9.74,340.56,75.81,156.12,2059.39,0,0,0,0,0,0,68.25,46.1,675.47,29.8,18.7,627.52,36.99,7.1,191.85,5.11,5.51,1077.22,0.41,0.14,351.09,0.1,0.02,200,0.8,0.4,500,0.1,0.02,200,0.08,0.03,350,21.09,10.91,517.12,33.59,38.56,1148.03,0,0,0,100.5,1046.81,10415.55,0.3,0.07,240,0,0,0,0,0,0
107,2002,7,Maharashtra,Kolhapur,106.1,234.7,2212.06,8.5,15.2,1788.24,9.1,16.6,1824.18,9.8,15.6,1591.84,18.9,32.2,1703.7,0,0,0,7.8,13.9,1782.05,23.5,33.1,1408.51,0,0,0,12.1,9.4,776.86,2.6,1,384.62,13.2,4.7,356.06,68,110.6,1626.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,750,61.5,119.2,1938.21,132.2,230.7,1745.08,98.4,842.1,8557.93,0.1,0.02,200,6.3,3.3,9.6,0.5,1.2,101.9
107,2003,7,Maharashtra,Kolhapur,106.9,248.3,2322.73,8.6,17.4,2023.26,7.7,12.4,1610.39,10.4,14.4,1384.62,18.1,26.8,1480.66,0,0,0,7.9,15.6,1974.68,23.1,36.4,1575.76,0,0,0,11.7,9.2,786.32,2.8,0.8,285.71,13.2,4.8,363.64,66.5,116,1744.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.5,833.33,68.2,133.8,1961.88,138.2,251.2,1817.66,86.9,491.84,5659.84,0.1,0.02,200,4.8,2.5,7.3,0.5,0.1,0
107,2004,7,Maharashtra,Kolhapur,111.1,281.3,2531.95,9.2,19.4,2108.7,8,17.2,2150,11.8,18,1525.42,19.8,35.2,1777.78,0,0,0,9.3,24.47,2631.18,23.8,30.4,1277.31,0,0,0,10.7,9.4,878.5,3.2,1.4,437.5,11.9,6.12,514.29,69,116.7,1691.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1,1250,74.7,115.9,1551.54,146.8,234.3,1596.05,76,652.9,8590.79,0,0,0,6,2.7,8.7,0.5,0.38,0
107,2005,7,Maharashtra,Kolhapur,108.9,247.8,2275.48,9.9,20.1,2030.3,8,9.5,1187.5,12,15.8,1316.67,20,25.3,1265,0,0,0,8.7,17.2,1977.01,24.2,32.2,1330.58,0,0,0,9.2,7.1,771.74,3.1,1.1,354.84,13.3,5.83,438.35,67,85.1,1270.15,0.4,0.1,250,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2,1200,70.1,67.1,957.2,140.1,154.07,1099.71,94.5,722.93,7650.05,0.1,0.02,200,4.7,3,7.7,0.5,0.59,0
107,2006,7,Maharashtra,Kolhapur,110.4,286.4,2594.2,9.3,19.4,2086.02,9.1,9.8,1076.92,11.9,16.8,1411.76,21,26.6,1266.67,0,0,0,11.4,20.09,1762.28,23.3,30.7,1317.6,0,0,0,8.9,6.7,752.81,2.8,1.4,500,12.8,6.53,510.16,61.6,65.6,1064.94,0.1,0.1,1000,0,0,0,0,0,0,0.3,0.06,200,0,0,0,1.1,1.2,1090.91,57.9,82.9,1431.78,122.5,150.26,1226.61,106.3,857.33,8065.19,0.1,0.03,300,0,0,0,0,0.77,0
107,2007,7,Maharashtra,Kolhapur,112.5,338.02,3004.62,10.5,25.1,2390.48,8.4,15.31,1822.62,12.7,20.5,1614.17,21.1,35.81,1697.16,0,0,0,11.6,30.83,2657.76,23.1,34.5,1493.51,0,0,0,9.9,9.3,939.39,2.8,1.3,464.29,12.5,7.3,584,58.4,97.28,1665.75,0.1,0.1,1000,0,0,0,0,0,0,0.3,0.09,300,0,0,0,1.1,1.14,1036.36,57.3,126,2198.95,118.7,225.01,1895.62,113.9,974.26,8553.64,0.1,0.02,200,0,0,0,0,0.8,0
107,2008,7,Maharashtra,Kolhapur,114.4,287.2,2510.49,9.6,23.8,2479.17,8.7,18.2,2091.95,12.7,19.7,1551.18,21.4,37.9,1771.03,0,0,0,10.1,23.89,2365.35,23.3,30.8,1321.89,0,0,0,10.1,7.5,742.57,2.4,1.1,458.33,11.9,3.78,317.65,60.5,90.2,1490.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.6,1000,58.7,128.3,2185.69,122.2,220.48,1804.26,102.5,846.13,8254.93,0.1,0.03,300,0,0,0,0,0,0
107,2009,7,Maharashtra,Kolhapur,113.3,293.27,2588.44,7.9,17.99,2277.22,7.6,15.89,2090.79,12.8,16.9,1320.31,20.4,32.79,1607.35,0,0,0,11,28.12,2556.36,22.9,35.3,1541.48,0,0,0,9,7.88,875.56,2.7,2.73,1011.11,12.48,5.48,439.1,60.7,86.1,1418.45,0,0,0,0,0,0,0,0,0,0.2,0.05,250,0,0,0,1.6,1.87,1168.75,59.1,114.51,1937.56,122.4,202.7,1656.05,112.7,981,8704.53,0.1,0.03,300,0,0,0,0,0,0
107,2010,7,Maharashtra,Kolhapur,112,323.12,2885,8.6,22.84,2655.81,8,15.1,1887.5,14,22.37,1597.86,22,37.47,1703.18,0,0,0,11.6,25.7,2215.52,21.9,40.7,1858.45,0,0,0,8.5,7.11,836.47,2.4,0.83,345.83,10.9,5.36,491.74,61,93.15,1527.05,0,0,0,0,0,0,0,0,0,0.2,0.06,300,0,0,0,1.2,1.51,1258.33,49.2,137.12,2786.99,112.4,232.13,2065.21,139.9,1259.1,9000,0.1,0.04,400,0,0,0,0,0,0
107,2011,7,Maharashtra,Kolhapur,104.9,280.88,2677.6,8.5,21.1,2482.35,7.4,16.82,2272.97,11.8,19.25,1631.36,19.2,36.07,1878.65,0,0,0,11.6,33.37,2876.72,21.4,31.1,1453.27,0,0,0,9,11.37,1263.33,2.5,0.68,272,9.1,3.33,365.93,51.5,67.7,1314.56,0,0,0,0,0,0,0,0,0,0.1,0.03,300,0,0,0,1.7,2.21,1300,48.5,123.38,2543.92,103.3,193.85,1876.57,146.1,1284.72,8793.43,0,0,0,2.89,2.2,5.08,0.6,0.06,0
107,2012,7,Maharashtra,Kolhapur,108.5,283.96,2617.14,9.1,19.96,2193.41,7.3,17.93,2456.16,16.5,22.23,1347.27,23.8,40.16,1687.4,0,0,0,5.5,10.45,1900,21.9,35.47,1619.63,0,0,0,9.8,10.82,1104.08,0.9,0.13,144.44,6.6,1.42,215.15,52.6,73.23,1392.21,0,0,0,0,0,0,0,0,0,0.6,0.12,200,0,0,0,1.2,1.84,1533.33,49,127.48,2601.63,103.9,202.83,1952.17,142,1373.91,9675.42,0,0,0,27.65,4.81,32.46,0.63,0.06,0
