"Dist Code","Year","State Code","State Name","Dist Name","NITROGEN CONSUMPTION (tons)","NITROGEN SHARE IN NPK (Percent)","NITROGEN PER HA OF NCA (Kg per ha)","NITROGEN PER HA OF GCA (Kg per ha)","PHOSPHATE CONSUMPTION (tons)","PHOSPHATE SHARE IN NPK (Percent)","PHOSPHATE PER HA OF NCA (Kg per ha)","PHOSPHATE PER HA OF GCA (Kg per ha)","POTASH CONSUMPTION (tons)","POTASH SHARE IN NPK (Percent)","POTASH PER HA OF NCA (Kg per ha)","POTASH PER HA OF GCA (Kg per ha)","TOTAL CONSUMPTION (tons)","TOTAL PER HA OF NCA (Kg per ha)","TOTAL PER HA OF GCA (Kg per ha)"
"108","2011","7","Maharashtra","Aurangabad","156663.0","53.43","124.17","104.91","103209.0","35.2","81.8","69.11","33313.0","11.36","26.4","22.31","293185.0","232.37","196.33"
"108","2012","7","Maharashtra","Aurangabad","108974.0","56.08","86.88","56.05","56360.0","29.0","44.93","28.99","28999.0","14.92","23.12","14.92","194333.0","154.93","99.96"
"108","2013","7","Maharashtra","Aurangabad","157184.0","60.34","125.32","80.85","70473.0","27.05","56.19","36.25","32842.0","12.61","26.18","16.89","260499.0","207.68","133.99"
"108","2014","7","Maharashtra","Aurangabad","137589.0","57.0","109.75","70.41","63421.0","26.27","50.59","32.46","40368.0","16.72","32.2","20.66","241378.0","192.53","123.53"
"108","2015","7","Maharashtra","Aurangabad","149889.0","56.13","121.08","76.81","79736.0","29.86","64.41","40.86","37415.0","14.01","30.22","19.17","267040.0","215.72","136.84"
"108","2016","7","Maharashtra","Aurangabad","152914.0","55.05","123.7","75.08","81144.0","29.21","65.64","39.84","43731.0","15.74","35.38","21.47","277789.0","224.71","136.39"
"108","2017","7","Maharashtra","Aurangabad","136182.0","54.38","108.97","65.63","72462.0","28.94","57.98","34.92","41774.0","16.68","33.43","20.13","250418.0","200.38","120.69"
"109","1966","7","Maharashtra","Parbhani","2571.0","90.69","2.83","2.62","264.0","9.31","0.29","0.27","0.0","0.0","0.0","0.0","2835.0","3.12","2.89"
"109","1967","7","Maharashtra","Parbhani","1842.0","66.67","2.05","1.89","921.0","33.33","1.02","0.94","0.0","0.0","0.0","0.0","2763.0","3.07","2.83"
"109","1968","7","Maharashtra","Parbhani","2873.0","65.62","3.18","2.92","154.0","3.52","0.17","0.16","1351.0","30.86","1.49","1.37","4378.0","4.84","4.45"
"109","1969","7","Maharashtra","Parbhani","3325.0","67.62","3.56","3.21","941.0","19.14","1.01","0.91","651.0","13.24","0.7","0.63","4917.0","5.27","4.75"
"109","1970","7","Maharashtra","Parbhani","4109.0","54.46","4.32","3.95","2066.0","27.38","2.17","1.99","1370.0","18.16","1.44","1.32","7545.0","7.94","7.26"
"109","1971","7","Maharashtra","Parbhani","4732.0","52.58","5.34","4.96","2702.0","30.02","3.05","2.83","1566.0","17.4","1.77","1.64","9000.0","10.16","9.44"
"109","1972","7","Maharashtra","Parbhani","2097.0","52.86","2.36","2.15","442.0","11.14","0.5","0.45","1428.0","36.0","1.61","1.47","3967.0","4.46","4.07"
"109","1973","7","Maharashtra","Parbhani","3937.0","53.98","4.09","3.75","2119.0","29.05","2.2","2.02","1238.0","16.97","1.29","1.18","7294.0","7.57","6.96"
"109","1974","7","Maharashtra","Parbhani","8636.0","47.83","8.84","8.09","3422.0","18.95","3.5","3.21","5998.0","33.22","6.14","5.62","18056.0","18.48","16.92"
"109","1975","7","Maharashtra","Parbhani","4380.0","58.6","4.39","3.99","1254.0","16.78","1.26","1.14","1841.0","24.63","1.84","1.68","7475.0","7.49","6.81"
"109","1976","7","Maharashtra","Parbhani","5765.0","65.83","5.78","5.22","1823.0","20.82","1.83","1.65","1170.0","13.36","1.17","1.06","8758.0","8.78","7.93"
"109","1977","7","Maharashtra","Parbhani","4866.0","68.72","4.92","4.4","1195.0","16.88","1.21","1.08","1020.0","14.4","1.03","0.92","7081.0","7.15","6.4"
"109","1978","7","Maharashtra","Parbhani","5105.0","65.15","5.07","4.53","1537.0","19.61","1.53","1.36","1194.0","15.24","1.19","1.06","7836.0","7.78","6.96"
"109","1979","7","Maharashtra","Parbhani","5977.0","64.86","5.92","5.15","1931.0","20.95","1.91","1.66","1307.0","14.18","1.3","1.13","9215.0","9.13","7.95"
"109","1980","7","Maharashtra","Parbhani","5984.0","68.77","5.85","5.17","1677.0","19.27","1.64","1.45","1041.0","11.96","1.02","0.9","8702.0","8.51","7.51"
"109","1981","7","Maharashtra","Parbhani","6691.0","61.48","7.6","6.72","2615.0","24.03","2.97","2.63","1578.0","14.5","1.79","1.58","10884.0","12.37","10.93"
"109","1982","7","Maharashtra","Parbhani","8085.0","62.57","9.53","8.39","2801.0","21.68","3.3","2.91","2035.0","15.75","2.4","2.11","12921.0","15.22","13.41"
"109","1983","7","Maharashtra","Parbhani","10398.0","67.49","12.52","11.03","2744.0","17.81","3.3","2.91","2264.0","14.7","2.73","2.4","15406.0","18.55","16.35"
"109","1984","7","Maharashtra","Parbhani","7936.0","60.79","9.37","8.15","2923.0","22.39","3.45","3.0","2196.0","16.82","2.59","2.26","13055.0","15.41","13.41"
"109","1985","7","Maharashtra","Parbhani","9211.0","62.66","9.8","8.33","3304.0","22.48","3.52","2.99","2185.0","14.86","2.33","1.98","14700.0","15.64","13.3"
"109","1986","7","Maharashtra","Parbhani","8067.0","61.22","9.64","7.5","3671.0","27.86","4.39","3.41","1438.0","10.91","1.72","1.34","13176.0","15.75","12.25"
"109","1987","7","Maharashtra","Parbhani","19447.0","64.6","21.9","17.02","7578.0","25.17","8.53","6.63","3081.0","10.23","3.47","2.7","30106.0","33.91","26.35"
"109","1988","7","Maharashtra","Parbhani","15543.0","64.28","16.91","12.42","6254.0","25.86","6.8","5.0","2385.0","9.86","2.59","1.91","24182.0","26.3","19.32"
"109","1989","7","Maharashtra","Parbhani","16595.0","61.86","18.44","13.7","7516.0","28.02","8.35","6.2","2716.0","10.12","3.02","2.24","26827.0","29.81","22.14"
"109","1990","7","Maharashtra","Parbhani","21848.0","58.33","24.56","17.6","11520.0","30.76","12.95","9.28","4085.0","10.91","4.59","3.29","37453.0","42.1","30.17"
"109","1991","7","Maharashtra","Parbhani","23108.0","65.48","27.52","18.87","8539.0","24.2","10.17","6.97","3644.0","10.33","4.34","2.98","35291.0","42.03","28.82"
"109","1992","7","Maharashtra","Parbhani","22774.0","65.85","26.34","18.65","8652.0","25.02","10.01","7.08","3158.0","9.13","3.65","2.59","34584.0","40.0","28.32"
"109","1993","7","Maharashtra","Parbhani","21888.0","70.85","25.75","17.62","6977.0","22.58","8.21","5.62","2030.0","6.57","2.39","1.63","30895.0","36.35","24.87"
"109","1994","7","Maharashtra","Parbhani","30130.0","66.44","35.61","24.03","11392.0","25.12","13.47","9.09","3828.0","8.44","4.52","3.05","45350.0","53.61","36.17"
"109","1995","7","Maharashtra","Parbhani","24444.0","61.36","28.85","20.14","11047.0","27.73","13.04","9.1","4346.0","10.91","5.13","3.58","39837.0","47.01","32.81"
"109","1996","7","Maharashtra","Parbhani","29187.0","66.43","34.41","22.71","11575.0","26.34","13.65","9.01","3175.0","7.23","3.74","2.47","43937.0","51.8","34.19"
"109","1997","7","Maharashtra","Parbhani","32772.0","64.37","39.9","29.57","14598.0","28.67","17.77","13.17","3544.0","6.96","4.31","3.2","50914.0","61.98","45.94"
"109","1998","7","Maharashtra","Parbhani","37272.0","63.95","41.92","31.61","16193.0","27.78","18.21","13.73","4822.0","8.27","5.42","4.09","58287.0","65.56","49.43"
"109","1999","7","Maharashtra","Parbhani","41632.0","60.91","52.56","38.09","19637.0","28.73","24.79","17.97","7085.0","10.37","8.94","6.48","68354.0","86.29","62.54"
"109","2000","7","Maharashtra","Parbhani","39373.0","63.1","47.85","31.42","15739.0","25.22","19.13","12.56","7289.0","11.68","8.86","5.82","62401.0","75.83","49.8"
"109","2001","7","Maharashtra","Parbhani","40535.0","62.18","49.41","30.08","16845.0","25.84","20.53","12.5","7813.0","11.98","9.52","5.8","65193.0","79.46","48.38"
"109","2002","7","Maharashtra","Parbhani","44854.0","58.68","54.77","33.0","22524.0","29.47","27.5","16.57","9063.0","11.86","11.07","6.67","76441.0","93.33","56.24"
"109","2003","7","Maharashtra","Parbhani","39650.0","58.09","48.41","29.17","21262.0","31.15","25.96","15.64","7343.0","10.76","8.97","5.4","68255.0","83.34","50.22"
"109","2004","7","Maharashtra","Parbhani","29750.0","54.55","36.32","21.89","19553.0","35.85","23.87","14.39","5237.0","9.6","6.39","3.85","54540.0","66.59","40.13"
"109","2005","7","Maharashtra","Parbhani","37477.0","53.67","45.98","29.82","23821.0","34.11","29.23","18.95","8536.0","12.22","10.47","6.79","69834.0","85.69","55.56"
"109","2006","7","Maharashtra","Parbhani","42828.0","52.31","52.69","30.92","29142.0","35.59","35.85","21.04","9911.0","12.1","12.19","7.15","81881.0","100.74","59.11"
"109","2007","7","Maharashtra","Parbhani","44257.0","53.83","54.44","31.86","25819.0","31.4","31.76","18.59","12146.0","14.77","14.94","8.74","82222.0","101.13","59.2"
"109","2008","7","Maharashtra","Parbhani","43691.0","52.46","53.71","31.43","26020.0","31.24","31.99","18.72","13580.0","16.3","16.7","9.77","83291.0","102.4","59.93"
"109","2009","7","Maharashtra","Parbhani","44434.0","47.7","54.65","32.85","35812.0","38.45","44.05","26.48","12903.0","13.85","15.87","9.54","93149.0","114.57","68.87"
"109","2010","7","Maharashtra","Parbhani","61175.0","45.66","75.26","44.47","49370.0","36.85","60.74","35.89","23436.0","17.49","28.83","17.04","133981.0","164.84","97.39"
"109","2011","7","Maharashtra","Parbhani","64608.0","55.14","79.49","51.67","39559.0","33.76","48.67","31.64","13006.0","11.1","16.0","10.4","117173.0","144.16","93.72"
"109","2012","7","Maharashtra","Parbhani","57183.0","54.1","70.44","40.17","34202.0","32.36","42.13","24.03","14313.0","13.54","17.63","10.05","105698.0","130.2","74.25"
"109","2013","7","Maharashtra","Parbhani","62219.0","56.75","76.45","42.33","32707.0","29.83","40.19","22.25","14705.0","13.41","18.07","10.0","109631.0","134.7","74.58"
"109","2014","7","Maharashtra","Parbhani","55310.0","54.05","68.33","38.62","30499.0","29.8","37.68","21.3","16522.0","16.15","20.41","11.54","102331.0","126.41","71.46"
"109","2015","7","Maharashtra","Parbhani","47589.0","48.6","58.91","33.95","36289.0","37.06","44.92","25.89","14041.0","14.34","17.38","10.02","97919.0","121.22","69.86"
"109","2016","7","Maharashtra","Parbhani","50379.0","52.99","61.96","32.85","31340.0","32.97","38.54","20.43","13345.0","14.04","16.41","8.7","95065.0","116.92","61.98"
"109","2017","7","Maharashtra","Parbhani","52514.0","48.48","63.84","33.82","39238.0","36.22","47.7","25.27","16574.0","15.3","20.15","10.67","108326.0","131.69","69.77"
"110","1966","7","Maharashtra","Beed","2645.0","93.69","3.55","3.36","178.0","6.31","0.24","0.23","0.0","0.0","0.0","0.0","2823.0","3.79","3.58"
"110","1967","7","Maharashtra","Beed","736.0","82.7","0.99","0.94","154.0","17.3","0.21","0.2","0.0","0.0","0.0","0.0","890.0","1.19","1.13"
"110","1968","7","Maharashtra","Beed","1417.0","42.71","1.85","1.75","1410.0","42.5","1.84","1.75","491.0","14.8","0.64","0.61","3318.0","4.33","4.11"
"110","1969","7","Maharashtra","Beed","1387.0","46.42","1.7","1.6","810.0","27.11","1.0","0.94","791.0","26.47","0.97","0.91","2988.0","3.67","3.45"
"110","1970","7","Maharashtra","Beed","2311.0","42.92","2.71","2.53","1964.0","36.47","2.31","2.15","1110.0","20.61","1.3","1.22","5385.0","6.33","5.91"
"110","1971","7","Maharashtra","Beed","3115.0","44.23","4.68","4.44","2620.0","37.21","3.94","3.73","1307.0","18.56","1.96","1.86","7042.0","10.58","10.03"
"110","1972","7","Maharashtra","Beed","7627.0","62.86","14.18","13.57","2251.0","18.55","4.19","4.01","2255.0","18.59","4.19","4.01","12133.0","22.56","21.59"
"110","1973","7","Maharashtra","Beed","8627.0","59.83","10.55","10.21","3928.0","27.24","4.8","4.65","1865.0","12.93","2.28","2.21","14420.0","17.64","17.07"
"110","1974","7","Maharashtra","Beed","8090.0","48.22","10.22","9.91","3600.0","21.46","4.55","4.41","5086.0","30.32","6.42","6.23","16776.0","21.19","20.56"
"110","1975","7","Maharashtra","Beed","4179.0","61.66","5.3","5.16","1153.0","17.01","1.46","1.42","1446.0","21.33","1.84","1.78","6778.0","8.6","8.36"
"110","1976","7","Maharashtra","Beed","4615.0","71.87","5.74","5.53","1209.0","18.83","1.5","1.45","597.0","9.3","0.74","0.72","6421.0","7.99","7.7"
"110","1977","7","Maharashtra","Beed","3880.0","63.04","4.81","4.65","1209.0","19.64","1.5","1.45","1066.0","17.32","1.32","1.28","6155.0","7.63","7.38"
"110","1978","7","Maharashtra","Beed","2046.0","46.91","2.53","2.4","1232.0","28.24","1.52","1.45","1084.0","24.85","1.34","1.27","4362.0","5.39","5.12"
"110","1979","7","Maharashtra","Beed","2242.0","47.39","2.77","2.6","1340.0","28.32","1.66","1.55","1149.0","24.29","1.42","1.33","4731.0","5.85","5.48"
"110","1980","7","Maharashtra","Beed","2481.0","51.07","3.2","3.01","1400.0","28.82","1.8","1.7","977.0","20.11","1.26","1.19","4858.0","6.26","5.89"
"110","1981","7","Maharashtra","Beed","3555.0","55.81","4.55","3.99","1634.0","25.65","2.09","1.83","1181.0","18.54","1.51","1.33","6370.0","8.15","7.15"
"110","1982","7","Maharashtra","Beed","3996.0","56.16","5.8","5.37","2008.0","28.22","2.91","2.7","1112.0","15.63","1.61","1.49","7116.0","10.33","9.56"
"110","1983","7","Maharashtra","Beed","3500.0","65.95","4.96","4.58","945.0","17.81","1.34","1.24","862.0","16.24","1.22","1.13","5307.0","7.52","6.95"
"110","1984","7","Maharashtra","Beed","2191.0","61.67","2.76","2.57","690.0","19.42","0.87","0.81","672.0","18.91","0.85","0.79","3553.0","4.48","4.16"
"110","1985","7","Maharashtra","Beed","3842.0","66.98","5.46","4.77","970.0","16.91","1.38","1.2","924.0","16.11","1.31","1.15","5736.0","8.15","7.12"
"110","1986","7","Maharashtra","Beed","7945.0","58.04","9.4","8.04","3790.0","27.69","4.48","3.84","1954.0","14.27","2.31","1.98","13689.0","16.19","13.86"
"110","1987","7","Maharashtra","Beed","11847.0","61.01","13.76","11.56","5004.0","25.77","5.81","4.88","2567.0","13.22","2.98","2.5","19418.0","22.55","18.95"
"110","1988","7","Maharashtra","Beed","10732.0","62.57","12.45","10.46","4516.0","26.33","5.24","4.4","1904.0","11.1","2.21","1.86","17152.0","19.9","16.72"
"110","1989","7","Maharashtra","Beed","13720.0","63.14","15.54","13.1","5859.0","26.97","6.64","5.59","2149.0","9.89","2.43","2.05","21728.0","24.61","20.74"
"110","1990","7","Maharashtra","Beed","16547.0","56.1","18.81","15.85","9819.0","33.29","11.16","9.41","3127.0","10.6","3.55","3.0","29493.0","33.52","28.26"
"110","1991","7","Maharashtra","Beed","13356.0","59.0","16.61","14.88","6636.0","29.31","8.25","7.39","2645.0","11.68","3.29","2.95","22637.0","28.15","25.22"
"110","1992","7","Maharashtra","Beed","18229.0","67.02","21.89","19.56","6997.0","25.72","8.4","7.51","1974.0","7.26","2.37","2.12","27200.0","32.66","29.19"
"110","1993","7","Maharashtra","Beed","20991.0","69.77","25.33","22.29","7360.0","24.46","8.88","7.82","1736.0","5.77","2.1","1.84","30087.0","36.31","31.95"
"110","1994","7","Maharashtra","Beed","19124.0","60.36","23.19","20.48","9369.0","29.57","11.36","10.04","3190.0","10.07","3.87","3.42","31683.0","38.42","33.94"
"110","1995","7","Maharashtra","Beed","20346.0","54.14","24.71","21.7","9553.0","25.42","11.6","10.19","7678.0","20.43","9.32","8.19","37577.0","45.64","40.09"
"110","1996","7","Maharashtra","Beed","20075.0","68.18","25.57","21.98","7259.0","24.65","9.24","7.95","2110.0","7.17","2.69","2.31","29444.0","37.5","32.24"
"110","1997","7","Maharashtra","Beed","22415.0","60.44","28.96","24.07","12221.0","32.95","15.79","13.12","2452.0","6.61","3.17","2.63","37088.0","47.92","39.82"
"110","1998","7","Maharashtra","Beed","27652.0","58.12","33.34","29.45","15152.0","31.85","18.27","16.13","4773.0","10.03","5.75","5.08","47577.0","57.36","50.66"
"110","1999","7","Maharashtra","Beed","30904.0","55.38","35.82","31.77","18419.0","33.0","21.35","18.94","6485.0","11.62","7.52","6.67","55808.0","64.69","57.38"
"110","2000","7","Maharashtra","Beed","34176.0","60.29","69.68","41.71","15947.0","28.13","32.51","19.46","6566.0","11.58","13.39","8.01","56689.0","115.57","69.19"
"110","2001","7","Maharashtra","Beed","32665.0","60.81","42.38","34.88","15554.0","28.96","20.18","16.61","5496.0","10.23","7.13","5.87","53715.0","69.69","57.36"
"110","2002","7","Maharashtra","Beed","33632.0","60.37","43.78","36.06","15390.0","27.63","20.03","16.5","6688.0","12.01","8.71","7.17","55710.0","72.52","59.74"
"110","2003","7","Maharashtra","Beed","25547.0","55.65","33.47","28.52","15397.0","33.54","20.17","17.19","4963.0","10.81","6.5","5.54","45907.0","60.15","51.24"
"110","2004","7","Maharashtra","Beed","27324.0","52.34","35.95","30.52","17665.0","33.84","23.24","19.73","7212.0","13.82","9.49","8.06","52201.0","68.68","58.31"
"110","2005","7","Maharashtra","Beed","34717.0","51.9","45.87","36.21","20741.0","31.01","27.4","21.63","11436.0","17.1","15.11","11.93","66894.0","88.38","69.78"
"110","2006","7","Maharashtra","Beed","39783.0","50.56","52.68","43.52","25625.0","32.57","33.93","28.03","13276.0","16.87","17.58","14.52","78684.0","104.19","86.07"
"110","2007","7","Maharashtra","Beed","41195.0","50.76","54.8","45.0","24299.0","29.94","32.32","26.54","15666.0","19.3","20.84","17.11","81160.0","107.95","88.66"
"110","2008","7","Maharashtra","Beed","43728.0","57.98","58.36","48.02","20504.0","27.19","27.36","22.51","11182.0","14.83","14.92","12.28","75414.0","100.65","82.81"
"110","2009","7","Maharashtra","Beed","45937.0","51.74","61.34","46.98","29620.0","33.36","39.55","30.29","13231.0","14.9","17.67","13.53","88788.0","118.56","90.79"
"110","2010","7","Maharashtra","Beed","61270.0","48.0","81.86","60.32","40248.0","31.53","53.77","39.62","26118.0","20.46","34.89","25.71","127636.0","170.52","125.65"
"110","2011","7","Maharashtra","Beed","63456.0","55.2","84.78","73.87","38987.0","33.91","52.09","45.39","12522.0","10.89","16.73","14.58","114965.0","153.59","133.84"
"110","2012","7","Maharashtra","Beed","45305.0","53.71","60.53","44.79","25882.0","30.68","34.58","25.59","13169.0","15.61","17.59","13.02","84356.0","112.7","83.4"
"110","2013","7","Maharashtra","Beed","58257.0","55.48","77.18","56.08","31768.0","30.25","42.09","30.58","14982.0","14.27","19.85","14.42","105007.0","139.12","101.08"
"110","2014","7","Maharashtra","Beed","53577.0","57.09","71.36","51.77","26746.0","28.5","35.62","25.84","13524.0","14.41","18.01","13.07","93847.0","125.0","90.67"
"110","2015","7","Maharashtra","Beed","42548.0","51.61","54.42","40.88","28500.0","34.57","36.45","27.38","11387.0","13.81","14.56","10.94","82435.0","105.43","79.2"
"110","2016","7","Maharashtra","Beed","46921.0","47.65","61.93","45.89","34132.0","34.66","45.05","33.38","17419.0","17.69","22.99","17.04","98472.0","129.98","96.31"
"110","2017","7","Maharashtra","Beed","60321.0","49.11","79.62","59.01","41388.0","33.69","54.63","40.49","21125.0","17.2","27.88","20.66","122834.0","162.14","120.15"
"111","1966","7","Maharashtra","Nanded","1968.0","82.21","2.72","2.61","426.0","17.79","0.59","0.57","0.0","0.0","0.0","0.0","2394.0","3.3","3.18"
"111","1967","7","Maharashtra","Nanded","1425.0","76.99","1.96","1.89","426.0","23.01","0.59","0.57","0.0","0.0","0.0","0.0","1851.0","2.55","2.46"
"111","1968","7","Maharashtra","Nanded","2962.0","57.05","4.07","3.93","1658.0","31.93","2.28","2.2","572.0","11.02","0.79","0.76","5192.0","7.14","6.89"
"111","1969","7","Maharashtra","Nanded","2212.0","58.32","3.03","2.95","858.0","22.62","1.17","1.14","723.0","19.06","0.99","0.96","3793.0","5.19","5.05"
"111","1970","7","Maharashtra","Nanded","2809.0","44.98","3.86","3.72","2014.0","32.25","2.77","2.67","1422.0","22.77","1.95","1.89","6245.0","8.58","8.28"
"111","1971","7","Maharashtra","Nanded","3432.0","44.47","4.78","4.58","2668.0","34.57","3.72","3.56","1618.0","20.96","2.25","2.16","7718.0","10.75","10.3"
"111","1972","7","Maharashtra","Nanded","3693.0","59.83","5.09","4.96","752.0","12.18","1.04","1.01","1728.0","27.99","2.38","2.32","6173.0","8.51","8.3"
"111","1973","7","Maharashtra","Nanded","4693.0","55.49","6.34","6.1","2427.0","28.69","3.28","3.15","1338.0","15.82","1.81","1.74","8458.0","11.42","10.99"
"111","1974","7","Maharashtra","Nanded","6307.0","55.88","8.45","8.08","2354.0","20.86","3.15","3.02","2625.0","23.26","3.52","3.36","11286.0","15.11","14.46"
"111","1975","7","Maharashtra","Nanded","4199.0","66.76","5.54","5.26","652.0","10.37","0.86","0.82","1439.0","22.88","1.9","1.8","6290.0","8.29","7.89"
"111","1976","7","Maharashtra","Nanded","4775.0","70.43","6.54","6.16","1195.0","17.63","1.64","1.54","810.0","11.95","1.11","1.05","6780.0","9.29","8.75"
"111","1977","7","Maharashtra","Nanded","4154.0","71.51","5.6","5.23","948.0","16.32","1.28","1.19","707.0","12.17","0.95","0.89","5809.0","7.83","7.32"
"111","1978","7","Maharashtra","Nanded","5138.0","59.06","7.06","6.53","1948.0","22.39","2.68","2.48","1614.0","18.55","2.22","2.05","8700.0","11.95","11.06"
"111","1979","7","Maharashtra","Nanded","6332.0","62.9","8.85","8.17","2080.0","20.66","2.91","2.68","1654.0","16.43","2.31","2.13","10066.0","14.07","12.99"
"111","1980","7","Maharashtra","Nanded","6902.0","68.7","9.48","8.96","1904.0","18.95","2.61","2.47","1241.0","12.35","1.7","1.61","10047.0","13.8","13.04"
"111","1981","7","Maharashtra","Nanded","9504.0","64.26","12.74","12.12","3258.0","22.03","4.37","4.16","2029.0","13.72","2.72","2.59","14791.0","19.82","18.87"
"111","1982","7","Maharashtra","Nanded","7388.0","62.17","10.14","9.78","2673.0","22.49","3.67","3.54","1822.0","15.33","2.5","2.41","11883.0","16.3","15.73"
"111","1983","7","Maharashtra","Nanded","14252.0","62.94","19.66","18.58","5313.0","23.46","7.33","6.93","3080.0","13.6","4.25","4.02","22645.0","31.23","29.52"
"111","1984","7","Maharashtra","Nanded","14274.0","59.29","19.82","18.67","6583.0","27.34","9.14","8.61","3217.0","13.36","4.47","4.21","24074.0","33.43","31.48"
"111","1985","7","Maharashtra","Nanded","22482.0","65.94","32.67","30.87","7944.0","23.3","11.54","10.91","3667.0","10.76","5.33","5.04","34093.0","49.54","46.81"
"111","1986","7","Maharashtra","Nanded","18825.0","57.68","27.59","24.07","9936.0","30.44","14.56","12.7","3875.0","11.87","5.68","4.95","32636.0","47.83","41.73"
"111","1987","7","Maharashtra","Nanded","25892.0","51.81","38.18","32.99","16415.0","32.84","24.21","20.91","7672.0","15.35","11.31","9.77","49979.0","73.7","63.68"
"111","1988","7","Maharashtra","Nanded","29173.0","49.3","42.97","36.77","20224.0","34.17","29.79","25.49","9783.0","16.53","14.41","12.33","59180.0","87.17","74.6"
"111","1989","7","Maharashtra","Nanded","41411.0","57.74","56.32","51.21","18134.0","25.28","24.66","22.42","12176.0","16.98","16.56","15.06","71721.0","97.54","88.69"
"111","1990","7","Maharashtra","Nanded","47940.0","58.11","65.81","59.69","20324.0","24.63","27.9","25.31","14240.0","17.26","19.55","17.73","82504.0","113.25","102.73"
"111","1991","7","Maharashtra","Nanded","37990.0","56.89","51.78","48.25","17862.0","26.75","24.35","22.68","10923.0","16.36","14.89","13.87","66775.0","91.01","84.8"
"111","1992","7","Maharashtra","Nanded","39555.0","59.79","54.1","50.01","18265.0","27.61","24.98","23.09","8342.0","12.61","11.41","10.55","66162.0","90.48","83.65"
"111","1993","7","Maharashtra","Nanded","36580.0","70.86","50.23","46.33","11158.0","21.61","15.32","14.13","3884.0","7.52","5.33","4.92","51622.0","70.88","65.39"
"111","1994","7","Maharashtra","Nanded","37112.0","62.01","51.03","46.17","16050.0","26.82","22.07","19.97","6686.0","11.17","9.19","8.32","59848.0","82.3","74.46"
"111","1995","7","Maharashtra","Nanded","47586.0","60.8","65.75","59.19","22511.0","28.76","31.11","28.0","8170.0","10.44","11.29","10.16","78267.0","108.15","97.36"
"111","1996","7","Maharashtra","Nanded","50807.0","78.65","69.99","62.26","10080.0","15.6","13.89","12.35","3709.0","5.74","5.11","4.55","64596.0","88.99","79.16"
"111","1997","7","Maharashtra","Nanded","58289.0","56.66","78.4","69.06","28297.0","27.51","38.06","33.53","16292.0","15.84","21.91","19.3","102878.0","138.37","121.89"
"111","1998","7","Maharashtra","Nanded","60555.0","56.96","85.22","73.04","31352.0","29.49","44.12","37.81","14398.0","13.54","20.26","17.37","106305.0","149.6","128.22"
"111","1999","7","Maharashtra","Nanded","67630.0","54.65","83.18","72.69","37524.0","30.32","46.15","40.33","18591.0","15.02","22.86","19.98","123745.0","152.19","133.0"
"111","2000","7","Maharashtra","Nanded","57068.0","60.4","80.52","69.38","26433.0","27.98","37.3","32.14","10986.0","11.63","15.5","13.36","94487.0","133.32","114.88"
"111","2001","7","Maharashtra","Nanded","57699.0","57.89","81.42","70.15","28225.0","28.32","39.83","34.32","13741.0","13.79","19.39","16.71","99665.0","140.63","121.17"
"111","2002","7","Maharashtra","Nanded","46695.0","56.13","66.24","56.65","22877.0","27.5","32.45","27.76","13621.0","16.37","19.32","16.53","83193.0","118.02","100.94"
"111","2003","7","Maharashtra","Nanded","52344.0","62.74","74.26","63.51","24164.0","28.96","34.28","29.32","6925.0","8.3","9.82","8.4","83433.0","118.36","101.23"
"111","2004","7","Maharashtra","Nanded","45806.0","48.2","65.02","55.86","31605.0","33.25","44.86","38.54","17631.0","18.55","25.03","21.5","95042.0","134.91","115.9"
"111","2005","7","Maharashtra","Nanded","62742.0","51.78","89.31","73.61","40277.0","33.24","57.33","47.25","18143.0","14.97","25.83","21.28","121162.0","172.47","142.14"
"111","2006","7","Maharashtra","Nanded","71131.0","52.02","100.92","85.57","45643.0","33.38","64.76","54.91","19956.0","14.6","28.31","24.01","136730.0","194.0","164.48"
"111","2007","7","Maharashtra","Nanded","65068.0","53.65","92.32","78.27","38903.0","32.07","55.2","46.8","17320.0","14.28","24.57","20.83","121291.0","172.09","145.91"
"111","2008","7","Maharashtra","Nanded","75137.0","47.09","106.85","90.42","49622.0","31.1","70.57","59.71","34802.0","21.81","49.49","41.88","159561.0","226.91","192.01"
"111","2009","7","Maharashtra","Nanded","68811.0","40.27","97.85","77.92","61741.0","36.13","87.8","69.91","40320.0","23.6","57.34","45.66","170872.0","242.99","193.49"
"111","2010","7","Maharashtra","Nanded","82291.0","46.45","116.08","86.67","63627.0","35.92","89.75","67.01","31234.0","17.63","44.06","32.9","177152.0","249.9","186.57"
"111","2011","7","Maharashtra","Nanded","85347.0","49.43","120.44","101.23","67338.0","39.0","95.03","79.87","19969.0","11.57","28.18","23.69","172654.0","243.66","204.78"
"111","2012","7","Maharashtra","Nanded","64379.0","49.51","90.88","67.85","46152.0","35.49","65.15","48.64","19514.0","15.01","27.55","20.57","130045.0","183.58","137.06"
"111","2013","7","Maharashtra","Nanded","75715.0","58.29","106.88","79.8","37962.0","29.23","53.59","40.01","16216.0","12.48","22.89","17.09","129893.0","183.36","136.9"
"111","2014","7","Maharashtra","Nanded","85127.0","54.04","121.18","98.98","46277.0","29.38","65.87","53.81","26123.0","16.58","37.19","30.38","157527.0","224.24","183.17"
