"Dist Code","Year","State Code","State Name","Dist Name","NITROGEN KHARIF CONSUMPTION (tons)","NITROGEN RABI CONSUMPTION (tons)","PHOSPHATE KHARIF CONSUMPTION (tons)","PHOSPHATE RABI CONSUMPTION (tons)","POTASH KHARIF CONSUMPTION (tons)","POTASH RABI CONSUMPTION (tons)","TOTAL KHARIF CONSUMPTION (tons)","TOTAL RABI CONSUMPTION (tons)"
"116","1999","7","Maharashtra","Yeotmal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"116","2000","7","Maharashtra","Yeotmal","26045.0","9311.0","13343.0","5938.0","5331.0","2205.0","44719.0","17454.0"
"116","2001","7","Maharashtra","Yeotmal","26413.0","9112.0","14005.0","4377.0","5142.0","2217.0","45560.0","15706.0"
"116","2002","7","Maharashtra","Yeotmal","22924.0","11719.0","14130.0","5367.0","5013.0","1528.0","42067.0","18614.0"
"116","2003","7","Maharashtra","Yeotmal","21275.0","10580.0","12541.0","5958.0","3508.0","1353.0","37324.0","17891.0"
"116","2004","7","Maharashtra","Yeotmal","25666.0","3617.0","17876.0","3344.0","4371.0","868.0","47913.0","7829.0"
"116","2005","7","Maharashtra","Yeotmal","25764.0","9170.0","18021.0","5814.0","4503.0","2488.0","48288.0","17472.0"
"116","2006","7","Maharashtra","Yeotmal","30131.0","10071.0","25104.0","5532.0","5575.0","2615.0","60810.0","18218.0"
"116","2007","7","Maharashtra","Yeotmal","33265.0","13782.0","22429.0","4268.0","7654.0","1717.0","63348.0","19767.0"
"116","2008","7","Maharashtra","Yeotmal","36095.0","8770.0","17193.0","5142.0","10141.0","1667.0","63429.0","15579.0"
"116","2009","7","Maharashtra","Yeotmal","33304.0","7595.0","28699.0","6160.0","9745.0","7669.0","71748.0","21424.0"
"116","2010","7","Maharashtra","Yeotmal","36401.0","23428.0","27011.0","13388.0","13635.0","8126.0","77047.0","44942.0"
"116","2011","7","Maharashtra","Yeotmal","41699.0","22676.0","22713.0","17247.0","4712.0","9781.0","69124.0","49704.0"
"116","2012","7","Maharashtra","Yeotmal","41166.0","19186.0","26144.0","10314.0","11273.0","4189.0","78583.0","33689.0"
"116","2013","7","Maharashtra","Yeotmal","34537.0","23837.0","14874.0","12941.0","6805.0","4597.0","56216.0","41375.0"
"116","2014","7","Maharashtra","Yeotmal","43963.0","22008.0","21989.0","12097.0","13216.0","6416.0","79168.0","40521.0"
"116","2015","7","Maharashtra","Yeotmal","40737.0","27254.0","17829.0","19627.0","9501.0","7136.0","68067.0","54017.0"
"116","2016","7","Maharashtra","Yeotmal","36667.0","22706.0","13302.0","13673.0","11020.0","5678.0","60988.0","42057.0"
"116","2017","7","Maharashtra","Yeotmal","39257.0","9458.0","21729.0","10472.0","14748.0","3929.0","75734.0","23859.0"
"117","1990","7","Maharashtra","Wardha","14625.0","4797.0","6060.0","1741.0","3413.0","1421.0","24098.0","7959.0"
"117","1991","7","Maharashtra","Wardha","9943.0","5315.0","4532.0","2510.0","772.0","2979.0","15247.0","10804.0"
"117","1992","7","Maharashtra","Wardha","9943.0","5315.0","4532.0","2510.0","772.0","2979.0","15247.0","10804.0"
"117","1993","7","Maharashtra","Wardha","9161.0","3215.0","2355.0","3739.0","2752.0","2302.0","14268.0","9256.0"
"117","1994","7","Maharashtra","Wardha","10253.0","6900.0","2600.0","3356.0","729.0","1552.0","13582.0","11808.0"
"117","1995","7","Maharashtra","Wardha","11994.0","3536.0","2274.0","4091.0","511.0","2721.0","14779.0","10348.0"
"117","1996","7","Maharashtra","Wardha","17096.0","4063.0","4009.0","1328.0","322.0","606.0","21427.0","5997.0"
"117","1997","7","Maharashtra","Wardha","10171.0","5637.0","1971.0","2602.0","4469.0","3010.0","16611.0","11249.0"
"117","1998","7","Maharashtra","Wardha","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"117","1999","7","Maharashtra","Wardha","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"117","2000","7","Maharashtra","Wardha","10398.0","8472.0","3099.0","6347.0","2726.0","2241.0","16223.0","17060.0"
"117","2001","7","Maharashtra","Wardha","10545.0","7875.0","3248.0","5236.0","2629.0","3328.0","16422.0","16439.0"
"117","2002","7","Maharashtra","Wardha","5972.0","6132.0","1671.0","6924.0","1101.0","3967.0","8744.0","17023.0"
"117","2003","7","Maharashtra","Wardha","8987.0","3595.0","2226.0","2390.0","2520.0","1264.0","13733.0","7249.0"
"117","2004","7","Maharashtra","Wardha","9440.0","3794.0","4185.0","2279.0","2528.0","1676.0","16153.0","7749.0"
"117","2005","7","Maharashtra","Wardha","8794.0","5980.0","5103.0","3096.0","2708.0","3794.0","16605.0","12870.0"
"117","2006","7","Maharashtra","Wardha","10284.0","6568.0","7108.0","2946.0","3353.0","3988.0","20745.0","13502.0"
"117","2007","7","Maharashtra","Wardha","11551.0","6188.0","6774.0","3765.0","4678.0","1880.0","23003.0","11833.0"
"117","2008","7","Maharashtra","Wardha","16666.0","8535.0","14621.0","4449.0","5433.0","2551.0","36720.0","15535.0"
"117","2009","7","Maharashtra","Wardha","21277.0","6832.0","19862.0","4604.0","7350.0","4472.0","48489.0","15908.0"
"117","2010","7","Maharashtra","Wardha","15375.0","19570.0","13962.0","12364.0","3639.0","8893.0","32976.0","40827.0"
"117","2011","7","Maharashtra","Wardha","17643.0","12124.0","16229.0","8717.0","4179.0","4035.0","38051.0","24876.0"
"117","2012","7","Maharashtra","Wardha","17719.0","12759.0","11793.0","6443.0","5425.0","3657.0","34937.0","22859.0"
"117","2013","7","Maharashtra","Wardha","21736.0","12597.0","11597.0","7559.0","7449.0","2984.0","40782.0","23140.0"
"117","2014","7","Maharashtra","Wardha","20204.0","16727.0","11703.0","8663.0","8865.0","7784.0","40772.0","33174.0"
"117","2015","7","Maharashtra","Wardha","26772.0","10019.0","17059.0","9504.0","7262.0","5440.0","51093.0","24963.0"
"117","2016","7","Maharashtra","Wardha","27413.0","12833.0","15072.0","9183.0","9794.0","3994.0","52279.0","26010.0"
"117","2017","7","Maharashtra","Wardha","25500.0","4904.0","15637.0","5436.0","13914.0","2512.0","55051.0","12852.0"
"118","1990","7","Maharashtra","Nagpur","12152.0","6218.0","9979.0","3550.0","2878.0","717.0","25009.0","10485.0"
"118","1991","7","Maharashtra","Nagpur","11229.0","6110.0","10001.0","4051.0","2314.0","1408.0","23544.0","11569.0"
"118","1992","7","Maharashtra","Nagpur","11229.0","6110.0","10001.0","4051.0","2314.0","1408.0","23544.0","11569.0"
"118","1993","7","Maharashtra","Nagpur","12876.0","8007.0","6323.0","1755.0","1756.0","103.0","20955.0","9865.0"
"118","1994","7","Maharashtra","Nagpur","12209.0","8787.0","7995.0","3526.0","748.0","399.0","20952.0","12712.0"
"118","1995","7","Maharashtra","Nagpur","17265.0","8036.0","5236.0","3997.0","1640.0","393.0","24141.0","12426.0"
"118","1996","7","Maharashtra","Nagpur","13941.0","9899.0","8154.0","3311.0","832.0","860.0","22927.0","14070.0"
"118","1997","7","Maharashtra","Nagpur","17557.0","11525.0","12473.0","8698.0","2144.0","1236.0","32174.0","21459.0"
"118","1998","7","Maharashtra","Nagpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"118","1999","7","Maharashtra","Nagpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"118","2000","7","Maharashtra","Nagpur","17174.0","7493.0","10927.0","3048.0","1770.0","719.0","29871.0","11260.0"
"118","2001","7","Maharashtra","Nagpur","17416.0","5858.0","11452.0","2592.0","1708.0","1238.0","30576.0","9688.0"
"118","2002","7","Maharashtra","Nagpur","16973.0","13253.0","13790.0","7589.0","3755.0","2539.0","34518.0","23381.0"
"118","2003","7","Maharashtra","Nagpur","15133.0","12193.0","9946.0","7277.0","1175.0","1241.0","26254.0","20711.0"
"118","2004","7","Maharashtra","Nagpur","16078.0","8215.0","13708.0","5593.0","2437.0","799.0","32223.0","14607.0"
"118","2005","7","Maharashtra","Nagpur","14388.0","11705.0","13287.0","6117.0","1422.0","978.0","29097.0","18800.0"
"118","2006","7","Maharashtra","Nagpur","16827.0","12856.0","18508.0","5820.0","1761.0","1028.0","37096.0","19704.0"
"118","2007","7","Maharashtra","Nagpur","18720.0","12206.0","17172.0","3728.0","2793.0","1207.0","38685.0","17141.0"
"118","2008","7","Maharashtra","Nagpur","20056.0","10197.0","15845.0","7915.0","4648.0","3282.0","40549.0","21394.0"
"118","2009","7","Maharashtra","Nagpur","22335.0","15036.0","23224.0","6838.0","3360.0","2361.0","48919.0","24235.0"
"118","2010","7","Maharashtra","Nagpur","20120.0","20967.0","20594.0","12429.0","5512.0","4969.0","46226.0","38365.0"
"118","2011","7","Maharashtra","Nagpur","21745.0","20111.0","19409.0","12446.0","3718.0","5328.0","44872.0","37885.0"
"118","2012","7","Maharashtra","Nagpur","23529.0","18302.0","14755.0","8184.0","3968.0","3061.0","42252.0","29547.0"
"118","2013","7","Maharashtra","Nagpur","23030.0","19718.0","11643.0","8419.0","3854.0","2351.0","38527.0","30488.0"
"118","2014","7","Maharashtra","Nagpur","25072.0","19155.0","15821.0","7164.0","6480.0","3224.0","47373.0","29543.0"
"118","2015","7","Maharashtra","Nagpur","30787.0","22160.0","19483.0","12409.0","6929.0","2321.0","57199.0","36890.0"
"118","2016","7","Maharashtra","Nagpur","25516.0","16951.0","12977.0","8352.0","5969.0","2286.0","44462.0","27589.0"
"118","2017","7","Maharashtra","Nagpur","33374.0","17293.0","19715.0","10607.0","8459.0","2414.0","61548.0","30314.0"
"119","1990","7","Maharashtra","Bhandara","11814.0","4921.0","4737.0","3100.0","1559.0","1050.0","18110.0","9071.0"
"119","1991","7","Maharashtra","Bhandara","10939.0","3554.0","4460.0","1062.0","1543.0","300.0","16942.0","4916.0"
"119","1992","7","Maharashtra","Bhandara","10939.0","3554.0","4460.0","1062.0","1543.0","300.0","16942.0","4916.0"
"119","1993","7","Maharashtra","Bhandara","14578.0","4958.0","3098.0","1142.0","948.0","188.0","18624.0","6288.0"
"119","1994","7","Maharashtra","Bhandara","15362.0","9417.0","6776.0","2431.0","1983.0","615.0","24121.0","12463.0"
"119","1995","7","Maharashtra","Bhandara","17504.0","5986.0","5652.0","1391.0","1608.0","582.0","24764.0","7959.0"
"119","1996","7","Maharashtra","Bhandara","19705.0","5720.0","7963.0","1811.0","1688.0","881.0","29356.0","8412.0"
"119","1997","7","Maharashtra","Bhandara","20134.0","5149.0","6287.0","1906.0","366.0","56.0","26787.0","7111.0"
"119","1998","7","Maharashtra","Bhandara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"119","1999","7","Maharashtra","Bhandara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"119","2000","7","Maharashtra","Bhandara","21384.0","5197.0","10655.0","1920.0","3753.0","632.0","35792.0","7749.0"
"119","2001","7","Maharashtra","Bhandara","21685.0","5454.0","11167.0","2391.0","3619.0","875.0","36471.0","8720.0"
"119","2002","7","Maharashtra","Bhandara","18046.0","7310.0","9232.0","3500.0","3073.0","1460.0","30351.0","12270.0"
"119","2003","7","Maharashtra","Bhandara","19266.0","6768.0","10373.0","3621.0","3282.0","1205.0","32921.0","11594.0"
"119","2004","7","Maharashtra","Bhandara","20016.0","4552.0","9259.0","2128.0","3133.0","721.0","32408.0","7401.0"
"119","2005","7","Maharashtra","Bhandara","21935.0","7317.0","10075.0","3490.0","3660.0","1065.0","35670.0","11872.0"
"119","2006","7","Maharashtra","Bhandara","25653.0","8044.0","14035.0","3321.0","4532.0","1120.0","44220.0","12485.0"
"119","2007","7","Maharashtra","Bhandara","27939.0","8855.0","11898.0","3839.0","5713.0","1836.0","45550.0","14530.0"
"119","2008","7","Maharashtra","Bhandara","25139.0","3459.0","7175.0","1881.0","866.0","485.0","33180.0","5825.0"
"119","2009","7","Maharashtra","Bhandara","22830.0","5995.0","13533.0","4032.0","735.0","1095.0","37098.0","11122.0"
"119","2010","7","Maharashtra","Bhandara","26499.0","9404.0","15270.0","4311.0","3788.0","897.0","45557.0","14612.0"
"119","2011","7","Maharashtra","Bhandara","23475.0","11695.0","11644.0","6491.0","804.0","1689.0","35923.0","19875.0"
"119","2012","7","Maharashtra","Bhandara","24853.0","8533.0","12862.0","4391.0","3293.0","909.0","41008.0","13833.0"
"119","2013","7","Maharashtra","Bhandara","28278.0","10842.0","9982.0","7014.0","2668.0","496.0","40928.0","18352.0"
"119","2014","7","Maharashtra","Bhandara","26008.0","12006.0","12493.0","6113.0","2527.0","755.0","41028.0","18874.0"
"119","2015","7","Maharashtra","Bhandara","31014.0","15084.0","11936.0","9348.0","1438.0","766.0","44388.0","25198.0"
"119","2016","7","Maharashtra","Bhandara","41203.0","13648.0","15100.0","9704.0","2798.0","853.0","59101.0","24205.0"
"119","2017","7","Maharashtra","Bhandara","29421.0","9745.0","11012.0","6276.0","1578.0","466.0","42011.0","16487.0"
"120","1990","7","Maharashtra","Chandrapur","10595.0","3760.0","2892.0","1756.0","926.0","874.0","14413.0","6390.0"
"120","1991","7","Maharashtra","Chandrapur","12877.0","2648.0","4431.0","1130.0","2064.0","250.0","19372.0","4028.0"
"120","1992","7","Maharashtra","Chandrapur","12877.0","2648.0","4431.0","1130.0","2064.0","250.0","19372.0","4028.0"
"120","1993","7","Maharashtra","Chandrapur","14676.0","2779.0","4015.0","502.0","803.0","117.0","19494.0","3398.0"
"120","1994","7","Maharashtra","Chandrapur","16633.0","2815.0","5808.0","1421.0","2029.0","292.0","24470.0","4528.0"
"120","1995","7","Maharashtra","Chandrapur","21270.0","3290.0","7532.0","1032.0","2186.0","332.0","30988.0","4654.0"
"120","1996","7","Maharashtra","Chandrapur","19047.0","5598.0","5887.0","1043.0","1896.0","276.0","26830.0","6917.0"
"120","1997","7","Maharashtra","Chandrapur","19383.0","7065.0","8179.0","2163.0","756.0","809.0","28318.0","10037.0"
"120","1998","7","Maharashtra","Chandrapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"120","1999","7","Maharashtra","Chandrapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"120","2000","7","Maharashtra","Chandrapur","21522.0","5893.0","10735.0","2577.0","2013.0","1478.0","34270.0","9948.0"
"120","2001","7","Maharashtra","Chandrapur","21916.0","7790.0","11249.0","3372.0","1941.0","1260.0","35106.0","12422.0"
"120","2002","7","Maharashtra","Chandrapur","21102.0","7382.0","12523.0","4002.0","3348.0","1409.0","36973.0","12793.0"
"120","2003","7","Maharashtra","Chandrapur","19811.0","8910.0","11095.0","4201.0","2823.0","678.0","33729.0","13789.0"
"120","2004","7","Maharashtra","Chandrapur","22175.0","4786.0","13474.0","2980.0","3643.0","1670.0","39292.0","9436.0"
"120","2005","7","Maharashtra","Chandrapur","24224.0","6608.0","13303.0","3764.0","2842.0","587.0","40369.0","10959.0"
"120","2006","7","Maharashtra","Chandrapur","28331.0","7262.0","18532.0","3591.0","3519.0","623.0","50382.0","11476.0"
"120","2007","7","Maharashtra","Chandrapur","30780.0","7926.0","15997.0","3066.0","4464.0","1020.0","51241.0","12012.0"
"120","2008","7","Maharashtra","Chandrapur","28525.0","4084.0","11635.0","2544.0","2913.0","628.0","43073.0","7256.0"
"120","2009","7","Maharashtra","Chandrapur","29795.0","5037.0","22292.0","3042.0","3765.0","2804.0","55852.0","10883.0"
"120","2010","7","Maharashtra","Chandrapur","30256.0","14343.0","24196.0","5342.0","5331.0","1555.0","59783.0","21240.0"
"120","2011","7","Maharashtra","Chandrapur","28179.0","17942.0","13838.0","10941.0","1368.0","4058.0","43385.0","32941.0"
"120","2012","7","Maharashtra","Chandrapur","33414.0","12933.0","17357.0","4512.0","5212.0","1184.0","55983.0","18629.0"
"120","2013","7","Maharashtra","Chandrapur","34958.0","10415.0","9395.0","9355.0","3101.0","934.0","47454.0","20704.0"
"120","2014","7","Maharashtra","Chandrapur","36765.0","13866.0","16972.0","8039.0","5214.0","1892.0","58951.0","23797.0"
"120","2015","7","Maharashtra","Chandrapur","43916.0","15233.0","16589.0","11442.0","4036.0","2541.0","64541.0","29216.0"
"120","2016","7","Maharashtra","Chandrapur","42948.0","11506.0","15648.0","8247.0","3395.0","1295.0","61989.0","21048.0"
"120","2017","7","Maharashtra","Chandrapur","47331.0","8975.0","20371.0","6840.0","5670.0","1208.0","73372.0","17023.0"
